id,lon,lat,number,structural,retrofitted,taxonomy
a5121,80.61382,28.86117,40.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5122,87.43882,27.43617,40.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5123,82.71382,29.53617,40.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5124,81.06382,28.86117,40.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5125,82.56382,28.86117,40.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5126,82.63882,28.41117,41.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5127,81.58882,30.36117,41.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5128,80.91382,29.98617,41.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5129,81.66382,30.06117,41.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5130,82.11382,29.76117,41.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5131,84.06382,27.73617,41.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5132,84.81382,28.48617,41.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5133,82.41382,29.16117,41.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5134,86.76382,27.66117,41.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5135,83.83882,28.86117,42.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5136,82.18882,29.83617,42.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5137,86.76382,27.81117,42.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5138,82.56382,28.03617,42.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5139,86.16382,27.96117,42.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5140,81.96382,29.46117,42.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5141,86.91382,27.36117,43.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5142,85.18882,28.18617,43.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5143,82.48882,29.68617,43.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5144,81.66382,29.91117,44.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5145,82.93882,29.16117,44.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5146,81.13882,28.93617,44.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5147,80.83882,29.16117,44.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5148,84.66382,27.66117,44.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5149,81.58882,28.48617,44.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5150,81.21382,28.63617,44.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5151,80.83882,30.06117,44.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5152,85.41382,28.26117,44.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5153,80.91382,29.16117,45.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5154,83.01382,28.93617,45.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5155,81.43882,29.38617,45.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5156,87.96382,27.36117,45.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5157,83.46382,28.56117,45.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5158,81.66382,29.83617,45.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5159,82.33882,29.53617,45.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5160,80.98882,30.06117,46.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5161,87.81382,27.43617,46.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5162,82.26382,27.81117,46.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5163,82.03882,28.18617,46.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5164,81.06382,29.38617,46.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5165,81.06382,28.93617,46.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5166,81.81382,29.61117,46.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5167,86.98882,26.91117,46.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5168,83.68882,28.78617,47.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5169,83.98882,28.63617,47.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5170,80.61382,29.23617,47.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5171,80.76382,29.98617,47.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5172,82.41382,29.23617,47.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5173,83.01382,28.63617,47.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5174,86.91382,27.51117,47.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5175,80.46382,28.78617,48.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5176,83.38882,28.86117,48.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5177,84.51382,27.36117,48.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5178,81.66382,30.36117,49.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5179,81.13882,29.76117,49.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5180,82.71382,28.78617,49.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5181,82.93882,28.71117,49.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5182,80.83882,29.91117,49.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5183,84.73882,28.26117,50.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5184,81.43882,29.31117,50.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5185,85.18882,28.11117,50.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5186,84.51382,27.43617,50.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5187,82.18882,29.68617,50.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5188,86.76382,26.83617,50.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5189,84.66382,28.26117,51.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5190,81.96382,29.31117,51.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5191,81.43882,28.63617,52.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5192,83.68882,28.71117,52.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5193,82.71382,27.96117,52.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5194,87.96382,27.06117,53.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5195,85.11382,28.11117,53.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5196,84.51382,27.73617,53.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5197,80.31382,29.01117,53.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5198,80.91382,30.21117,54.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5199,83.08882,28.71117,55.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5200,83.01382,28.71117,55.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5201,87.21382,27.58617,55.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5202,86.68882,27.73617,55.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5203,81.96382,29.38617,56.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5204,80.53882,28.93617,56.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5205,80.53882,29.01117,56.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5206,84.13882,27.73617,56.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5207,80.91382,29.68617,56.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5208,83.76382,28.86117,56.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5209,84.73882,28.56117,56.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5210,87.73882,27.73617,57.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5211,80.38882,29.08617,57.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5212,81.81382,29.53617,57.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5213,83.91382,29.08617,57.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5214,81.96382,29.83617,58.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5215,87.36382,27.51117,58.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5216,81.13882,29.01117,58.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5217,82.03882,28.93617,58.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5218,83.16382,28.63617,58.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5219,85.41382,28.18617,59.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5220,82.33882,27.81117,59.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5221,81.96382,29.68617,59.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5222,82.11382,29.83617,59.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5223,86.83882,27.51117,59.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5224,81.43882,30.13617,59.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5225,80.91382,29.08617,60.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5226,84.88882,28.26117,60.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5227,82.63882,28.03617,60.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5228,83.98882,29.23617,60.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5229,84.06382,28.63617,60.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5230,84.58882,27.73617,61.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5231,82.26382,29.38617,61.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5232,83.83882,28.93617,61.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5233,83.61382,28.56117,62.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5234,84.66382,28.48617,62.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5235,84.96382,27.21117,62.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5236,81.51382,28.78617,62.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5237,86.98882,27.36117,63.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5238,82.11382,29.38617,63.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5239,82.48882,27.73617,63.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5240,83.01382,28.33617,64.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5241,84.28882,27.81117,64.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5242,82.78882,28.71117,64.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5243,87.43882,26.83617,64.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5244,82.33882,29.16117,65.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5245,80.76382,29.01117,65.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5246,84.66382,27.51117,66.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5247,80.98882,29.68617,66.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5248,82.26382,29.08617,67.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5249,80.76382,29.91117,67.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5250,82.41382,28.93617,67.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5251,84.43882,27.81117,67.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5252,84.73882,27.73617,67.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5253,81.66382,29.16117,68.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5254,81.28882,29.76117,68.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5255,82.26382,29.61117,68.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5256,85.78882,27.96117,68.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5257,80.91382,30.13617,68.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5258,82.18882,29.38617,69.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5259,81.96382,29.23617,69.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5260,80.53882,29.76117,69.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5261,84.13882,28.26117,69.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5262,87.88882,27.43617,69.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5263,87.06382,27.43617,70.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5264,81.81382,29.08617,70.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5265,82.11382,28.93617,70.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5266,84.88882,28.41117,71.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5267,80.98882,30.13617,71.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5268,86.91382,27.58617,71.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5269,81.28882,29.46117,71.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5270,83.91382,27.51117,71.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5271,82.63882,28.78617,72.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5272,84.81382,27.36117,72.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5273,86.91382,26.91117,72.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5274,85.93882,27.28617,73.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5275,83.76382,28.78617,73.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5276,84.58882,27.81117,73.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5277,85.33882,28.26117,73.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5278,81.13882,28.86117,73.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5279,86.38882,27.88617,73.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5280,81.43882,29.61117,74.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5281,82.11382,29.01117,74.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5282,83.08882,28.63617,74.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5283,84.21382,28.26117,75.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5284,81.96382,29.16117,75.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5285,81.96382,28.18617,75.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5286,84.81382,28.18617,75.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5287,86.76382,26.68617,75.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5288,85.41382,28.11117,75.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5289,84.36382,28.56117,75.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5290,82.03882,28.86117,75.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5291,85.03882,28.48617,76.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5292,87.96382,27.66117,76.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5293,86.16382,27.88617,76.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5294,85.11382,28.56117,76.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5295,81.58882,30.06117,77.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5296,82.93882,28.56117,77.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5297,82.56382,29.01117,77.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5298,87.66382,27.51117,77.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5299,81.51382,29.53617,78.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5300,88.11382,26.83617,78.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5301,83.38882,28.56117,78.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5302,81.96382,27.96117,79.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5303,80.68882,29.23617,79.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5304,80.76382,29.16117,80.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5305,87.36382,27.73617,80.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5306,85.78882,27.36117,80.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5307,81.73882,29.23617,80.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5308,82.93882,27.81117,80.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5309,87.88882,27.58617,81.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5310,82.03882,28.03617,82.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5311,82.63882,28.71117,82.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5312,81.88882,29.83617,82.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5313,86.68882,26.68617,82.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5314,82.56382,29.08617,83.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5315,82.41382,27.73617,83.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5316,87.36382,27.66117,84.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5317,81.81382,29.23617,84.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5318,87.43882,27.73617,84.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5319,82.11382,27.96117,85.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5320,83.83882,28.78617,85.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5321,86.83882,27.43617,85.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5322,86.68882,27.66117,85.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5323,80.68882,29.53617,86.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5324,87.13882,27.51117,86.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5325,81.66382,29.01117,86.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5326,80.46382,29.08617,86.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5327,81.88882,29.61117,86.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5328,81.96382,29.76117,86.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5329,87.06382,27.51117,86.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5330,85.48882,28.18617,86.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5331,82.03882,29.46117,87.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5332,82.48882,29.61117,87.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5333,87.73882,27.51117,87.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5334,83.61382,28.48617,87.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5335,82.26382,27.88617,87.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5336,86.61382,26.98617,87.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5337,82.33882,29.23617,88.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5338,84.88882,28.33617,89.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5339,82.11382,28.86117,90.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5340,84.81382,27.66117,90.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5341,81.96382,28.93617,91.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5342,84.81382,27.73617,91.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5343,85.03882,27.21117,91.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5344,81.58882,29.91117,91.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5345,84.13882,28.63617,91.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5346,84.88882,28.18617,91.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5347,85.63882,27.21117,91.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5348,82.71382,28.63617,92.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5349,86.01382,27.88617,92.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5350,88.11382,26.91117,93.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5351,87.88882,26.98617,93.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5352,81.73882,29.98617,93.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5353,81.36382,29.61117,93.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5354,84.88882,27.58617,93.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5355,82.18882,28.93617,93.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5356,83.98882,27.51117,94.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5357,80.98882,29.76117,94.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5358,84.81382,27.28617,95.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5359,83.61382,28.63617,95.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5360,81.73882,29.01117,95.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5361,82.18882,29.01117,96.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5362,82.11382,29.61117,96.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5363,81.58882,29.46117,96.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5364,84.66382,27.36117,96.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5365,82.26382,29.31117,97.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5366,82.41382,29.61117,97.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5367,85.86382,27.13617,99.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5368,85.56382,27.43617,100.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5369,81.51382,28.71117,100.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5370,86.98882,27.28617,100.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5371,80.91382,29.76117,100.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5372,87.88882,27.06117,100.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5373,88.03882,26.83617,100.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5374,81.36382,29.76117,101.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5375,81.51382,28.63617,101.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5376,81.88882,29.53617,101.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5377,81.88882,29.08617,102.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5378,80.83882,28.78617,102.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5379,83.16382,28.56117,102.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5380,82.41382,29.08617,102.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5381,81.66382,29.68617,102.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5382,85.33882,28.03617,102.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5383,87.81382,27.58617,103.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5384,86.01382,27.81117,103.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5385,87.58882,27.43617,104.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5386,84.81382,27.58617,105.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5387,86.16382,28.11117,105.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5388,82.86382,27.81117,105.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5389,85.26382,28.18617,106.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5390,82.86382,28.63617,106.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5391,86.83882,26.91117,106.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5392,82.26382,29.53617,107.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5393,82.11382,29.16117,107.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5394,85.78882,27.88617,107.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5395,81.88882,28.86117,107.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5396,82.56382,28.56117,107.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5397,80.83882,29.01117,108.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5398,84.06382,27.51117,108.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5399,81.73882,28.33617,108.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5400,86.61382,26.91117,108.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5401,84.66382,27.73617,109.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5402,81.51382,29.38617,109.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5403,82.71382,28.03617,109.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5404,81.96382,29.01117,109.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5405,85.56382,28.18617,110.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5406,82.03882,28.41117,110.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5407,82.93882,27.88617,110.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5408,81.06382,29.01117,110.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5409,87.96382,26.83617,110.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5410,81.96382,29.08617,110.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5411,83.01382,27.81117,111.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5412,83.83882,28.33617,111.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5413,84.51382,28.26117,111.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5414,86.83882,27.36117,111.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5415,81.88882,29.68617,111.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5416,83.38882,27.73617,112.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5417,81.88882,28.48617,112.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5418,81.81382,29.16117,112.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5419,86.23882,27.88617,113.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5420,87.96382,27.28617,114.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5421,85.33882,28.11117,114.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5422,83.68882,28.48617,116.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5423,82.18882,29.46117,116.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5424,86.76382,26.98617,116.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5425,86.76382,27.58617,116.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5426,87.73882,26.91117,117.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5427,81.58882,29.38617,117.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5428,80.91382,29.01117,117.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5429,81.21382,28.86117,118.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5430,81.88882,29.98617,119.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5431,87.58882,26.83617,120.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5432,81.36382,29.53617,120.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5433,86.08882,27.88617,120.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5434,86.01382,26.98617,120.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5435,81.88882,28.93617,121.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5436,83.68882,27.66117,121.0,11340.0,5670.0,Unreinforced-Brick-Masonry
a5437,84.66382,27.81117,123.0,11340.0,5670.0,Unreinforced-Brick-Masonry
