rup_mag,rup_rake,rup_hypo_depth,dist_rrup,site_vs30,result_type,damping,0.05,0.1,0.15,0.2,0.25,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1,1.25,1.5,2,2.5,3,4,5,pga
6,-90,150,100,700.0,MEAN,5,0.098722301,0.134135176,0.143426857,0.121214598,0.108339827,0.095405194,0.065317493,0.047350627,0.036334017,0.030322012,0.025549418,0.023514988,0.021472364,0.015470733,0.011388569,0.006828506,0.004733051,0.003122027,0.001947113,0.00141633,0.061652941
6,-90,150,120,700.0,MEAN,5,0.072438274,0.096404457,0.104364962,0.089281384,0.080828744,0.072122434,0.050281755,0.037032249,0.028713991,0.024063358,0.020335634,0.018755173,0.017168622,0.012396502,0.009095531,0.005478837,0.003809064,0.002532531,0.001565891,0.001131096,0.04616284
6,-90,150,150,700.0,MEAN,5,0.047716878,0.061486978,0.067830923,0.059108356,0.054577729,0.049690731,0.035624331,0.02688031,0.02117887,0.017865869,0.015166936,0.014031248,0.012891725,0.00934051,0.00681918,0.004136132,0.002888333,0.001943406,0.001185599,0.000846882,0.031363336
6,-90,150,200,700.0,MEAN,5,0.025768328,0.0314139,0.035776216,0.032158756,0.030705321,0.028927048,0.021747598,0.017096558,0.01384184,0.011810194,0.010103977,0.009394927,0.008684635,0.006330467,0.004583036,0.002812001,0.001977923,0.001357619,0.00080938,0.000566949,0.01784637
7,0,5,5,700.0,MEAN,5,0.653035296,0.848757054,0.850635018,0.772550755,0.734464955,0.680761421,0.633973679,0.571261377,0.512819201,0.503783186,0.474774597,0.427510881,0.380773726,0.319725036,0.269513955,0.189005029,0.138081795,0.104402111,0.064285454,0.04252262,0.446916204
7,0,5,10,700.0,MEAN,5,0.491181392,0.668249792,0.661979782,0.594794718,0.552020085,0.50058447,0.450381381,0.395984277,0.348410761,0.33077796,0.307120105,0.278947999,0.250201652,0.202770191,0.172351306,0.12041603,0.089350618,0.067058713,0.043705583,0.03075786,0.328696061
7,0,5,30,700.0,MEAN,5,0.227398377,0.331108755,0.323219697,0.286896584,0.257709097,0.227709897,0.197319181,0.16976757,0.146761875,0.134274674,0.122893687,0.112859529,0.102208709,0.079836942,0.068290312,0.047682976,0.036052813,0.026998912,0.018649512,0.01415596,0.148753785
7,0,5,60,700.0,MEAN,5,0.109001051,0.160407783,0.157375912,0.140594012,0.126110066,0.111779898,0.09740045,0.084659114,0.073632146,0.066855184,0.06111609,0.056467339,0.051450144,0.039815524,0.03399225,0.023858026,0.018211351,0.013755786,0.009588431,0.007423123,0.072178855
7,0,5,100,700.0,MEAN,5,0.053710514,0.077266103,0.077203898,0.070272372,0.06407043,0.057889035,0.05186251,0.04629384,0.040974643,0.037313207,0.034238414,0.031803816,0.0291494,0.022543943,0.019142989,0.013549818,0.010425172,0.007989653,0.005520616,0.004266127,0.036756773
7,0,5,120,700.0,MEAN,5,0.039876376,0.056419208,0.056987823,0.052434011,0.048320709,0.044168313,0.040230009,0.03645125,0.032584278,0.029763667,0.027379702,0.025492664,0.023427808,0.018138765,0.015355623,0.010917029,0.008428139,0.006508539,0.004466356,0.003436137,0.02780494
7,0,5,150,700.0,MEAN,5,0.02658624,0.036579864,0.037590412,0.035179856,0.032991588,0.030720173,0.028725139,0.026640672,0.024186077,0.022212797,0.020517652,0.019167787,0.017683854,0.013724102,0.011563435,0.008276295,0.006420245,0.005015859,0.003402205,0.00259516,0.019089573
7,0,5,200,700.0,MEAN,5,0.0145361,0.019009485,0.020131696,0.01940514,0.018773695,0.018057396,0.017675195,0.017062567,0.015908942,0.014760789,0.013734121,0.01289951,0.011976008,0.0093405,0.007806241,0.005650648,0.004416952,0.003519088,0.002336904,0.001752768,0.010979194
7,0,20,5,700.0,MEAN,5,0.702595871,0.911346154,0.917298673,0.831139621,0.790046761,0.732242471,0.675097766,0.603983314,0.539624463,0.529056954,0.497721364,0.448801133,0.400396488,0.33616808,0.282314105,0.19704329,0.143544687,0.107818548,0.066210129,0.043620913,0.479609222
7,0,20,10,700.0,MEAN,5,0.528458439,0.717527907,0.713858689,0.639902925,0.593795093,0.538440055,0.479596329,0.418666383,0.366622264,0.34737242,0.32196382,0.292839783,0.263095531,0.213198395,0.180536859,0.125537246,0.092885581,0.06925314,0.045014106,0.031552283,0.352740621
7,0,20,30,700.0,MEAN,5,0.244655992,0.355525395,0.34855019,0.308654332,0.277211645,0.244929929,0.210118692,0.179491905,0.154433177,0.14101097,0.128833366,0.11847999,0.10747593,0.083942854,0.071533656,0.049710897,0.037479169,0.027882417,0.019207869,0.014521589,0.159635487
7,0,20,60,700.0,MEAN,5,0.117273317,0.17223666,0.169709336,0.151256423,0.135653647,0.120233047,0.103718546,0.089508408,0.077480931,0.070209181,0.064069943,0.059279439,0.054101578,0.041863185,0.035606655,0.02487269,0.018931833,0.014205925,0.009875503,0.007614851,0.077458903
7,0,20,100,700.0,MEAN,5,0.057786707,0.082963898,0.083254298,0.075601713,0.068919053,0.062266787,0.055226675,0.048945577,0.043116399,0.039185148,0.03589321,0.033387662,0.030651581,0.023703352,0.020052153,0.014126086,0.010837619,0.008251105,0.005685904,0.004376308,0.0394456
7,0,20,120,700.0,MEAN,5,0.042902663,0.060579713,0.061453919,0.056410517,0.05197746,0.047508464,0.042839606,0.038539198,0.034287475,0.031256858,0.028703021,0.026762205,0.024635132,0.019071618,0.016084908,0.011381329,0.008761582,0.006721523,0.004600073,0.00352488,0.029838918
7,0,20,150,700.0,MEAN,5,0.028603915,0.039277358,0.040536347,0.037847839,0.035488281,0.033043332,0.030588447,0.028166661,0.025450288,0.023327177,0.02150931,0.020122347,0.018595181,0.014429922,0.012112621,0.008628279,0.006674245,0.005179993,0.003504062,0.002662182,0.02048601
7,0,20,200,700.0,MEAN,5,0.015639273,0.020411287,0.021709407,0.020876793,0.020194428,0.019422948,0.018821732,0.018039927,0.016740513,0.015501317,0.014397916,0.013541917,0.012593174,0.009820868,0.008176978,0.005890961,0.004591704,0.003634246,0.002406863,0.00179804,0.01178234
7,0,100,5,700.0,MEAN,5,2.26466365,2.845012836,3.067544586,2.676854522,2.538407622,2.350801744,1.845411295,1.472543852,1.219350062,1.15782204,1.059168934,0.976699201,0.894670247,0.749953234,0.593134117,0.38368559,0.267052808,0.180485307,0.106147918,0.065597429,1.484111045
7,0,100,10,700.0,MEAN,5,1.70336975,2.239956901,2.387220559,2.060937871,1.907854206,1.728616401,1.310999006,1.020731106,0.828429698,0.760211921,0.685150507,0.637289744,0.587877169,0.475621719,0.379302914,0.244447983,0.172805806,0.115927977,0.072166495,0.047448541,1.091527627
7,0,100,30,700.0,MEAN,5,0.788594882,1.109868453,1.165589525,0.994084281,0.890676596,0.786326559,0.574369377,0.437610861,0.348961424,0.308597371,0.274162029,0.257841224,0.240150745,0.1872671,0.15029035,0.096797792,0.069726832,0.046674416,0.030794001,0.021837662,0.493978811
7,0,100,60,700.0,MEAN,5,0.378004817,0.537682967,0.56752637,0.487152168,0.435852998,0.385997929,0.283519484,0.218226315,0.175078009,0.153650236,0.136343142,0.12900645,0.120887883,0.093392082,0.074808581,0.048432483,0.035221082,0.023780331,0.015832386,0.011451269,0.239690163
7,0,100,100,700.0,MEAN,5,0.186262863,0.258994071,0.278411398,0.243490734,0.221435814,0.199902167,0.150964726,0.119331905,0.097427007,0.085755261,0.07638207,0.072659656,0.068489771,0.052879533,0.042129021,0.027506519,0.020162482,0.013812141,0.009115618,0.006581127,0.122061184
7,0,100,120,700.0,MEAN,5,0.138287404,0.189115836,0.205508549,0.181681579,0.167002744,0.152521863,0.117104078,0.093960602,0.077476866,0.068404498,0.061081067,0.058241053,0.055046243,0.042546669,0.033793944,0.022161881,0.016300178,0.011251643,0.007374815,0.005300746,0.09233408
7,0,100,150,700.0,MEAN,5,0.092198502,0.122614859,0.135557934,0.121896693,0.114023287,0.106082782,0.083614965,0.068671814,0.057508142,0.051050677,0.045772599,0.043791118,0.041550184,0.032191539,0.025448289,0.016801115,0.012416859,0.008671173,0.0056177,0.004003416,0.063392306
7,0,100,200,700.0,MEAN,5,0.0504098,0.063719336,0.072598587,0.067237959,0.064884368,0.062355725,0.051450079,0.043982285,0.037827291,0.033924058,0.03063931,0.029470496,0.02813896,0.02190926,0.017179606,0.011470969,0.008542468,0.006083628,0.003858677,0.002703898,0.036459495
7,0,150,5,700.0,MEAN,5,3.264728134,4.060547103,4.473307325,3.85797661,3.655699049,3.384669986,2.526796208,1.945446433,1.573131571,1.478889102,1.341092548,1.245358522,1.150216568,0.963682127,0.748012676,0.472516861,0.324227594,0.212013448,0.123018346,0.074517665,2.112382668
7,0,150,10,700.0,MEAN,5,2.455569944,3.196980513,3.481208347,2.970296206,2.747603518,2.488851634,1.795061746,1.348535657,1.068789686,0.971020266,0.867520006,0.812588242,0.755793609,0.611168959,0.478346117,0.3010428,0.209802747,0.136178739,0.083636163,0.053900813,1.553604879
7,0,150,30,700.0,MEAN,5,1.136834641,1.58406068,1.699742456,1.432708428,1.282711276,1.13214819,0.786444882,0.578148167,0.450208861,0.394172034,0.347136942,0.328765258,0.308745424,0.240636253,0.189534012,0.119208524,0.084655032,0.054827753,0.035688199,0.024807251,0.703095843
7,0,150,60,700.0,MEAN,5,0.544929939,0.767408461,0.82760579,0.702100507,0.627695331,0.555757484,0.388203964,0.288308971,0.225875028,0.196257763,0.17263419,0.164492087,0.155417168,0.120007855,0.094342607,0.059645625,0.042761786,0.027934408,0.018348686,0.013008471,0.34115871
7,0,150,100,700.0,MEAN,5,0.268515543,0.369649481,0.405998746,0.350927239,0.318901653,0.287817966,0.206705724,0.157654952,0.125694409,0.109535377,0.096713022,0.092646053,0.088052554,0.067949636,0.053129734,0.033874866,0.024479173,0.016224915,0.010564393,0.007476063,0.173733517
7,0,150,120,700.0,MEAN,5,0.19935437,0.269915713,0.299686626,0.261845746,0.240509641,0.219600046,0.160342656,0.124135745,0.099955955,0.087373192,0.07733928,0.074261345,0.070769144,0.054671993,0.042618214,0.027292824,0.019789993,0.013217146,0.008546919,0.006021564,0.131422005
7,0,150,150,700.0,MEAN,5,0.132912913,0.175002153,0.197679843,0.175681704,0.164211057,0.152737344,0.114488291,0.090725547,0.074193525,0.065207131,0.057956111,0.055836681,0.053418247,0.041365775,0.032093338,0.020690921,0.015075277,0.0101859,0.006510534,0.004547814,0.090228204
7,0,150,200,700.0,MEAN,5,0.072670486,0.090943481,0.105868236,0.096905671,0.093443462,0.089779385,0.070447097,0.058107062,0.048802483,0.043331276,0.038794697,0.037576902,0.036176321,0.028153162,0.021665542,0.01412675,0.010371382,0.007146357,0.004471954,0.003071593,0.051893938
7,90,5,5,700.0,MEAN,5,0.839604603,1.079305607,1.092892461,1.002044281,0.961161344,0.882017303,0.812330645,0.731316984,0.647114699,0.627752329,0.598807193,0.532498386,0.470081119,0.410945969,0.345474872,0.245887292,0.179440956,0.141861244,0.0914903,0.054518278,0.574368617
7,90,5,10,700.0,MEAN,5,0.631509751,0.849767044,0.850508915,0.77148428,0.722404007,0.648574094,0.577087968,0.506930938,0.439651466,0.412174616,0.387353807,0.347451672,0.308884442,0.260622679,0.220927483,0.156656002,0.116113512,0.091119167,0.06220127,0.039434673,0.422433826
7,90,5,30,700.0,MEAN,5,0.292365068,0.421047872,0.415271356,0.372121991,0.337252349,0.295028586,0.252831352,0.217332938,0.185195434,0.167316502,0.15499908,0.140575434,0.126180944,0.10261517,0.087537607,0.062033475,0.046851592,0.036686039,0.026541757,0.018149369,0.19117568
7,90,5,60,700.0,MEAN,5,0.140142176,0.203979482,0.202195917,0.18235884,0.165034602,0.144825847,0.124802304,0.108378858,0.092914705,0.083306673,0.077082378,0.07033451,0.063517387,0.051175283,0.043572777,0.031038259,0.02366612,0.018691314,0.013646144,0.009517196,0.092762948
7,90,5,100,700.0,MEAN,5,0.069055399,0.098253943,0.099191249,0.09114746,0.083846094,0.075003002,0.066453092,0.059264394,0.051704957,0.046495116,0.043183059,0.039614149,0.035986157,0.028975957,0.024538341,0.017627731,0.013547786,0.010856314,0.007856878,0.005469602,0.047239132
7,90,5,120,700.0,MEAN,5,0.05126889,0.071744407,0.073217727,0.068010046,0.06323515,0.05722598,0.051547988,0.046664126,0.041117332,0.037087806,0.034532537,0.031753115,0.028922615,0.023313941,0.01968352,0.014202591,0.010952596,0.008843782,0.00635646,0.004405471,0.035734397
7,90,5,150,700.0,MEAN,5,0.034181819,0.046516078,0.048296015,0.045630375,0.043174617,0.039802104,0.036806427,0.034104824,0.030519833,0.02767885,0.025877804,0.023874986,0.021831468,0.017639732,0.01482253,0.0107671,0.008343279,0.006815534,0.004841981,0.003327248,0.024533566
7,90,5,200,700.0,MEAN,5,0.018689013,0.02417304,0.025865122,0.025169628,0.024568298,0.023395771,0.022647788,0.021843149,0.02007512,0.01839309,0.017322105,0.016067357,0.014784883,0.012005437,0.010006386,0.007351252,0.005739946,0.004781728,0.003325853,0.002247225,0.014110257
7,90,20,5,700.0,MEAN,5,0.903324372,1.158895851,1.178541558,1.078037523,1.033898802,0.948717962,0.865024228,0.773207024,0.680939688,0.659245498,0.627748705,0.559016581,0.494306287,0.432080403,0.361882611,0.256344707,0.186540136,0.146503507,0.094229474,0.055926393,0.61638448
7,90,20,10,700.0,MEAN,5,0.679436668,0.912430623,0.917162675,0.829992232,0.777073146,0.697621047,0.614521999,0.535968068,0.462632193,0.432852618,0.406075347,0.364754975,0.324802492,0.274026163,0.231420072,0.163318491,0.120707296,0.094100936,0.064063539,0.040453202,0.453335855
7,90,20,30,700.0,MEAN,5,0.314553091,0.45209705,0.447815866,0.400343054,0.362774455,0.317339446,0.269231781,0.22978182,0.194875668,0.175710441,0.162490477,0.14757615,0.132683544,0.107892533,0.091695066,0.064671713,0.048705179,0.037886549,0.027336406,0.018618134,0.205160444
7,90,20,60,700.0,MEAN,5,0.150777779,0.219021357,0.218041839,0.19618859,0.177523838,0.155777985,0.132897876,0.114586823,0.097771387,0.087486,0.080807921,0.073837209,0.066790686,0.053807173,0.045642197,0.032358299,0.02460242,0.019302965,0.014054701,0.009763014,0.099548736
7,90,20,100,700.0,MEAN,5,0.074296112,0.105499402,0.106964787,0.098059927,0.090191286,0.080674931,0.070763699,0.062659101,0.054407596,0.048827685,0.045270173,0.041586958,0.037840662,0.030466149,0.02570375,0.018377426,0.014083775,0.011211581,0.008092106,0.00561087,0.050694767
7,90,20,120,700.0,MEAN,5,0.055159776,0.077034998,0.078955744,0.073167807,0.068020566,0.061553567,0.054891759,0.049337071,0.04326655,0.038948438,0.036201564,0.033334431,0.030413112,0.024512951,0.020618357,0.014806617,0.0113859,0.009133182,0.006546764,0.004519255,0.038348433
7,90,20,150,700.0,MEAN,5,0.036775939,0.049946282,0.052080935,0.049090904,0.046441924,0.042812058,0.039193957,0.036058377,0.032115123,0.029067443,0.02712853,0.025063969,0.022956522,0.018546921,0.015526504,0.01122502,0.008673358,0.007038568,0.00498694,0.00341319,0.026328237
7,90,20,200,700.0,MEAN,5,0.020107354,0.025955613,0.027892152,0.027078442,0.026427538,0.025165023,0.024116881,0.023094329,0.02112445,0.019315819,0.018159304,0.01686752,0.015546801,0.012622856,0.01048162,0.007663889,0.005967036,0.0049382,0.003425419,0.002305267,0.015142454
7,90,100,5,700.0,MEAN,5,2.911668189,3.6178063,3.941168398,3.472041854,3.321901729,3.045777563,2.364584132,1.885120234,1.538669747,1.442736142,1.33587172,1.216555148,1.104507875,0.963922885,0.760305336,0.49915818,0.347042245,0.245242889,0.151068457,0.084102514,1.907352549
7,90,100,10,700.0,MEAN,5,2.190015042,2.848398388,3.067091072,2.673159524,2.49672342,2.239653539,1.679824606,1.306719007,1.045376249,0.947282275,0.864143725,0.793794198,0.725759081,0.61132168,0.486207128,0.318016133,0.224565751,0.157522565,0.102706501,0.060833809,1.402810303
7,90,100,30,700.0,MEAN,5,1.013892986,1.411342874,1.497544546,1.289386524,1.165588518,1.018791046,0.735957696,0.560220458,0.44034636,0.384535939,0.345785869,0.321161508,0.2964762,0.240696374,0.192648785,0.125929717,0.090611876,0.063421052,0.04382566,0.027998089,0.634852606
7,90,100,60,700.0,MEAN,5,0.485999099,0.683734284,0.729155534,0.631865468,0.570381301,0.500111814,0.363282535,0.279368863,0.220926903,0.19145995,0.171962293,0.160687702,0.149241165,0.12003784,0.095893004,0.063008554,0.045770728,0.032312636,0.022532467,0.014681682,0.308045473
7,90,100,100,700.0,MEAN,5,0.239477456,0.32934483,0.357701849,0.31582201,0.289783171,0.258999982,0.193435896,0.152766259,0.122940889,0.106857615,0.096336614,0.090503308,0.084553496,0.067966616,0.054002858,0.035784805,0.026201683,0.018767887,0.01297324,0.008437663,0.156870822
7,90,100,120,700.0,MEAN,5,0.177795587,0.240485513,0.264036542,0.235651847,0.218549009,0.197612445,0.150049194,0.120286428,0.097766268,0.085237231,0.077038278,0.072543812,0.067956915,0.054685656,0.043318585,0.028831661,0.021182513,0.015288714,0.010495757,0.006796095,0.118666092
7,90,100,150,700.0,MEAN,5,0.118539208,0.155920757,0.174164276,0.158107275,0.149217167,0.137444411,0.107138508,0.087912249,0.072568197,0.063613044,0.057730496,0.054545282,0.051295452,0.041376111,0.032620745,0.021857525,0.01613605,0.011782377,0.007995051,0.005132777,0.081470599
7,90,100,200,700.0,MEAN,5,0.064811683,0.081027428,0.093274371,0.08721165,0.084911261,0.08079016,0.065924624,0.056305197,0.047733384,0.042271976,0.038643698,0.036707816,0.034738724,0.028160192,0.022021585,0.014923242,0.011101164,0.00826642,0.005491632,0.003466668,0.046857076
7,90,150,5,700.0,MEAN,5,4.197446754,5.163516878,5.747287174,5.004023813,4.784049475,4.385292423,3.237665899,2.490520467,1.985098425,1.842809715,1.691446579,1.551191402,1.419990573,1.238630766,0.958835475,0.614723847,0.421342416,0.288083179,0.175078281,0.095539146,2.714793469
7,90,150,10,700.0,MEAN,5,3.15711516,4.06537892,4.472642324,3.852649546,3.595667323,3.224639688,2.300069587,1.726367528,1.348681153,1.209965451,1.094155525,1.012142085,0.933058976,0.785541903,0.613165045,0.391643592,0.272644255,0.185039254,0.119029988,0.069106257,1.996662931
7,90,150,30,700.0,MEAN,5,1.461623253,2.01434038,2.183822034,1.858308282,1.678626787,1.466849273,1.00769679,0.74013343,0.568108165,0.491168521,0.437825226,0.409502979,0.381159573,0.309292297,0.242953023,0.1550851,0.110011466,0.074499764,0.050791017,0.031805392,0.903605204
7,90,150,60,700.0,MEAN,5,0.700613946,0.975860244,1.063304541,0.910666202,0.821436783,0.720058022,0.497418058,0.369087236,0.285026482,0.244552163,0.217734265,0.204887829,0.191869,0.154247218,0.120932494,0.077596365,0.055570088,0.037957182,0.026113628,0.016678165,0.438450567
7,90,150,100,700.0,MEAN,5,0.3452294,0.470057708,0.521625571,0.455173536,0.417332301,0.372906607,0.264858628,0.201826643,0.158610882,0.136489446,0.121978966,0.115397936,0.10870456,0.087336303,0.068104043,0.044069739,0.031811338,0.022046356,0.015035121,0.009585067,0.223279068
7,90,150,120,700.0,MEAN,5,0.256309127,0.343233152,0.385036338,0.339629556,0.314744148,0.284521215,0.205452146,0.158916016,0.126132108,0.108873682,0.097543906,0.092498354,0.087367479,0.070270454,0.054629921,0.0355068,0.025717621,0.017959408,0.012163879,0.00772025,0.168901108
7,90,150,150,700.0,MEAN,5,0.170885548,0.222538037,0.253978369,0.227869648,0.214895665,0.197891658,0.146697477,0.116144973,0.093623092,0.081253072,0.073096864,0.069548973,0.065947052,0.053167844,0.041138669,0.026917997,0.019590715,0.013840578,0.009265724,0.00583076,0.115959666
7,90,150,200,700.0,MEAN,5,0.09343217,0.11564648,0.136019132,0.125692419,0.122285262,0.116321187,0.090266104,0.074387461,0.061582715,0.053994075,0.048929662,0.046804988,0.04466118,0.036185537,0.027771862,0.018378288,0.013477888,0.009710446,0.006364434,0.003938083,0.066693111
7,-90,5,5,700.0,MEAN,5,0.653035296,0.848757054,0.850635018,0.772550755,0.734464955,0.680761421,0.633973679,0.571261377,0.512819201,0.503783186,0.474774597,0.427510881,0.380773726,0.319725036,0.269513955,0.189005029,0.138081795,0.104402111,0.064285454,0.04252262,0.446916204
7,-90,5,10,700.0,MEAN,5,0.491181392,0.668249792,0.661979782,0.594794718,0.552020085,0.50058447,0.450381381,0.395984277,0.348410761,0.33077796,0.307120105,0.278947999,0.250201652,0.202770191,0.172351306,0.12041603,0.089350618,0.067058713,0.043705583,0.03075786,0.328696061
7,-90,5,30,700.0,MEAN,5,0.227398377,0.331108755,0.323219697,0.286896584,0.257709097,0.227709897,0.197319181,0.16976757,0.146761875,0.134274674,0.122893687,0.112859529,0.102208709,0.079836942,0.068290312,0.047682976,0.036052813,0.026998912,0.018649512,0.01415596,0.148753785
7,-90,5,60,700.0,MEAN,5,0.109001051,0.160407783,0.157375912,0.140594012,0.126110066,0.111779898,0.09740045,0.084659114,0.073632146,0.066855184,0.06111609,0.056467339,0.051450144,0.039815524,0.03399225,0.023858026,0.018211351,0.013755786,0.009588431,0.007423123,0.072178855
7,-90,5,100,700.0,MEAN,5,0.053710514,0.077266103,0.077203898,0.070272372,0.06407043,0.057889035,0.05186251,0.04629384,0.040974643,0.037313207,0.034238414,0.031803816,0.0291494,0.022543943,0.019142989,0.013549818,0.010425172,0.007989653,0.005520616,0.004266127,0.036756773
7,-90,5,120,700.0,MEAN,5,0.039876376,0.056419208,0.056987823,0.052434011,0.048320709,0.044168313,0.040230009,0.03645125,0.032584278,0.029763667,0.027379702,0.025492664,0.023427808,0.018138765,0.015355623,0.010917029,0.008428139,0.006508539,0.004466356,0.003436137,0.02780494
7,-90,5,150,700.0,MEAN,5,0.02658624,0.036579864,0.037590412,0.035179856,0.032991588,0.030720173,0.028725139,0.026640672,0.024186077,0.022212797,0.020517652,0.019167787,0.017683854,0.013724102,0.011563435,0.008276295,0.006420245,0.005015859,0.003402205,0.00259516,0.019089573
7,-90,5,200,700.0,MEAN,5,0.0145361,0.019009485,0.020131696,0.01940514,0.018773695,0.018057396,0.017675195,0.017062567,0.015908942,0.014760789,0.013734121,0.01289951,0.011976008,0.0093405,0.007806241,0.005650648,0.004416952,0.003519088,0.002336904,0.001752768,0.010979194
7,-90,20,5,700.0,MEAN,5,0.702595871,0.911346154,0.917298673,0.831139621,0.790046761,0.732242471,0.675097766,0.603983314,0.539624463,0.529056954,0.497721364,0.448801133,0.400396488,0.33616808,0.282314105,0.19704329,0.143544687,0.107818548,0.066210129,0.043620913,0.479609222
7,-90,20,10,700.0,MEAN,5,0.528458439,0.717527907,0.713858689,0.639902925,0.593795093,0.538440055,0.479596329,0.418666383,0.366622264,0.34737242,0.32196382,0.292839783,0.263095531,0.213198395,0.180536859,0.125537246,0.092885581,0.06925314,0.045014106,0.031552283,0.352740621
7,-90,20,30,700.0,MEAN,5,0.244655992,0.355525395,0.34855019,0.308654332,0.277211645,0.244929929,0.210118692,0.179491905,0.154433177,0.14101097,0.128833366,0.11847999,0.10747593,0.083942854,0.071533656,0.049710897,0.037479169,0.027882417,0.019207869,0.014521589,0.159635487
7,-90,20,60,700.0,MEAN,5,0.117273317,0.17223666,0.169709336,0.151256423,0.135653647,0.120233047,0.103718546,0.089508408,0.077480931,0.070209181,0.064069943,0.059279439,0.054101578,0.041863185,0.035606655,0.02487269,0.018931833,0.014205925,0.009875503,0.007614851,0.077458903
7,-90,20,100,700.0,MEAN,5,0.057786707,0.082963898,0.083254298,0.075601713,0.068919053,0.062266787,0.055226675,0.048945577,0.043116399,0.039185148,0.03589321,0.033387662,0.030651581,0.023703352,0.020052153,0.014126086,0.010837619,0.008251105,0.005685904,0.004376308,0.0394456
7,-90,20,120,700.0,MEAN,5,0.042902663,0.060579713,0.061453919,0.056410517,0.05197746,0.047508464,0.042839606,0.038539198,0.034287475,0.031256858,0.028703021,0.026762205,0.024635132,0.019071618,0.016084908,0.011381329,0.008761582,0.006721523,0.004600073,0.00352488,0.029838918
7,-90,20,150,700.0,MEAN,5,0.028603915,0.039277358,0.040536347,0.037847839,0.035488281,0.033043332,0.030588447,0.028166661,0.025450288,0.023327177,0.02150931,0.020122347,0.018595181,0.014429922,0.012112621,0.008628279,0.006674245,0.005179993,0.003504062,0.002662182,0.02048601
7,-90,20,200,700.0,MEAN,5,0.015639273,0.020411287,0.021709407,0.020876793,0.020194428,0.019422948,0.018821732,0.018039927,0.016740513,0.015501317,0.014397916,0.013541917,0.012593174,0.009820868,0.008176978,0.005890961,0.004591704,0.003634246,0.002406863,0.00179804,0.01178234
7,-90,100,5,700.0,MEAN,5,2.26466365,2.845012836,3.067544586,2.676854522,2.538407622,2.350801744,1.845411295,1.472543852,1.219350062,1.15782204,1.059168934,0.976699201,0.894670247,0.749953234,0.593134117,0.38368559,0.267052808,0.180485307,0.106147918,0.065597429,1.484111045
7,-90,100,10,700.0,MEAN,5,1.70336975,2.239956901,2.387220559,2.060937871,1.907854206,1.728616401,1.310999006,1.020731106,0.828429698,0.760211921,0.685150507,0.637289744,0.587877169,0.475621719,0.379302914,0.244447983,0.172805806,0.115927977,0.072166495,0.047448541,1.091527627
7,-90,100,30,700.0,MEAN,5,0.788594882,1.109868453,1.165589525,0.994084281,0.890676596,0.786326559,0.574369377,0.437610861,0.348961424,0.308597371,0.274162029,0.257841224,0.240150745,0.1872671,0.15029035,0.096797792,0.069726832,0.046674416,0.030794001,0.021837662,0.493978811
7,-90,100,60,700.0,MEAN,5,0.378004817,0.537682967,0.56752637,0.487152168,0.435852998,0.385997929,0.283519484,0.218226315,0.175078009,0.153650236,0.136343142,0.12900645,0.120887883,0.093392082,0.074808581,0.048432483,0.035221082,0.023780331,0.015832386,0.011451269,0.239690163
7,-90,100,100,700.0,MEAN,5,0.186262863,0.258994071,0.278411398,0.243490734,0.221435814,0.199902167,0.150964726,0.119331905,0.097427007,0.085755261,0.07638207,0.072659656,0.068489771,0.052879533,0.042129021,0.027506519,0.020162482,0.013812141,0.009115618,0.006581127,0.122061184
7,-90,100,120,700.0,MEAN,5,0.138287404,0.189115836,0.205508549,0.181681579,0.167002744,0.152521863,0.117104078,0.093960602,0.077476866,0.068404498,0.061081067,0.058241053,0.055046243,0.042546669,0.033793944,0.022161881,0.016300178,0.011251643,0.007374815,0.005300746,0.09233408
7,-90,100,150,700.0,MEAN,5,0.092198502,0.122614859,0.135557934,0.121896693,0.114023287,0.106082782,0.083614965,0.068671814,0.057508142,0.051050677,0.045772599,0.043791118,0.041550184,0.032191539,0.025448289,0.016801115,0.012416859,0.008671173,0.0056177,0.004003416,0.063392306
7,-90,100,200,700.0,MEAN,5,0.0504098,0.063719336,0.072598587,0.067237959,0.064884368,0.062355725,0.051450079,0.043982285,0.037827291,0.033924058,0.03063931,0.029470496,0.02813896,0.02190926,0.017179606,0.011470969,0.008542468,0.006083628,0.003858677,0.002703898,0.036459495
7,-90,150,5,700.0,MEAN,5,3.264728134,4.060547103,4.473307325,3.85797661,3.655699049,3.384669986,2.526796208,1.945446433,1.573131571,1.478889102,1.341092548,1.245358522,1.150216568,0.963682127,0.748012676,0.472516861,0.324227594,0.212013448,0.123018346,0.074517665,2.112382668
7,-90,150,10,700.0,MEAN,5,2.455569944,3.196980513,3.481208347,2.970296206,2.747603518,2.488851634,1.795061746,1.348535657,1.068789686,0.971020266,0.867520006,0.812588242,0.755793609,0.611168959,0.478346117,0.3010428,0.209802747,0.136178739,0.083636163,0.053900813,1.553604879
7,-90,150,30,700.0,MEAN,5,1.136834641,1.58406068,1.699742456,1.432708428,1.282711276,1.13214819,0.786444882,0.578148167,0.450208861,0.394172034,0.347136942,0.328765258,0.308745424,0.240636253,0.189534012,0.119208524,0.084655032,0.054827753,0.035688199,0.024807251,0.703095843
