lon,lat,pga,pgv
-76.4958458,3.471127763,0.278573218,58
-76.50793831,3.479139656,0.416419221,57
-76.48957289,3.470472865,0.290022035,21
-76.48406819,3.484651997,0.309130928,37
-76.48912818,3.478115639,0.298429182,21
-76.48599013,3.473009461,0.434110361,53
-76.48277888,3.455815567,0.44457355,55
-76.48920812,3.448799765,0.318364479,36
-76.48932197,3.45800872,0.350071859,25
-76.48764691,3.453879458,0.259462738,39
-76.50749778,3.477306491,0.284044197,50
-76.48134883,3.460687202,0.443139909,28
-76.4948149,3.466670188,0.300882414,26
-76.4954458,3.445763815,0.447309463,37
-76.487572,3.473388585,0.393013829,36
-76.49612902,3.478839432,0.415157389,20
-76.49070611,3.448860348,0.440982864,41
-76.48349236,3.464768653,0.436637784,27
-76.49679696,3.440610546,0.429741686,20
-76.48908503,3.469897374,0.413831517,21
-76.49583629,3.475907955,0.343833863,28
-76.48068017,3.478107262,0.429047754,51
-76.48627208,3.487609303,0.265998827,53
-76.48908805,3.448969818,0.44057563,56
-76.49662313,3.474808942,0.268228689,43
-76.50090693,3.47595992,0.276957512,36
-76.48391188,3.47189443,0.349908462,59
-76.49820214,3.45072246,0.36927282,38
-76.49045591,3.470314342,0.333923365,37
-76.48367462,3.466227129,0.313994256,55
-76.4941787,3.472274862,0.35435713,26
-76.49060122,3.468525027,0.298078009,30
-76.49318922,3.467773134,0.251645501,21
-76.48935929,3.474529483,0.278119387,52
-76.4845573,3.473191514,0.3181027,29
-76.48490546,3.471328149,0.350105086,57
-76.48639634,3.487912013,0.320041541,36
-76.47863344,3.460906719,0.422742463,51
-76.48345314,3.471281027,0.342190977,20
-76.49064374,3.466546382,0.383918096,43
-76.48337826,3.470007227,0.295780976,27
-76.48567157,3.48547996,0.25442652,56
-76.50236337,3.483044891,0.27027793,40
-76.48308956,3.484640999,0.366070403,37
-76.49006708,3.482040606,0.433686806,49
-76.48646345,3.45577276,0.267993776,36
-76.48211446,3.453118028,0.34652708,37
-76.49347256,3.466643759,0.368077635,40
-76.47746553,3.451765906,0.300278366,28
-76.49921453,3.464369037,0.272032767,22
-76.50281464,3.473781745,0.347786668,41
-76.49316107,3.469230172,0.433928444,48
-76.49588094,3.467603123,0.251416374,43
-76.48396523,3.477674903,0.272369574,47
-76.48622161,3.45614206,0.331604677,52
-76.49338297,3.473511822,0.331399183,37
-76.48263853,3.482594894,0.309422249,49
-76.48910247,3.468195545,0.259883607,20
-76.50773077,3.479454027,0.405359003,46
-76.47799896,3.453859058,0.358342585,25
-76.48202499,3.473391522,0.415694873,24
-76.49776721,3.485143861,0.260993086,38
-76.4982152,3.482869329,0.308555225,40
-76.48821927,3.460658332,0.310979855,53
-76.48462117,3.486353154,0.338396349,56
-76.48937334,3.455548743,0.378993778,22
-76.47810355,3.464917642,0.44785344,51
-76.47647448,3.464039182,0.326748239,21
-76.48974247,3.459753017,0.299909579,45
-76.48979118,3.489820674,0.417193089,43
-76.48593225,3.477110595,0.429293363,51
-76.48931584,3.472348281,0.429646236,40
-76.49714605,3.439504836,0.396947096,52
-76.4911659,3.470748908,0.270107914,33
-76.49620185,3.440691102,0.314848416,38
-76.49129119,3.467378346,0.361396096,48
-76.50025957,3.472587622,0.338587974,20
-76.48461726,3.462774604,0.391758062,27
-76.48425421,3.46806586,0.319817685,30
-76.50248538,3.48252928,0.341092733,31
-76.50038555,3.488818125,0.340841163,45
-76.49633924,3.451301954,0.291301581,40
-76.48123538,3.467062451,0.410609519,44
-76.49923991,3.443062813,0.447832711,59
-76.48898617,3.467049584,0.330711171,56
-76.4850477,3.445357907,0.251764656,42
-76.49534792,3.446226091,0.405852587,50
-76.48960945,3.44913206,0.36985904,41
-76.48549501,3.472090318,0.35929286,47
-76.49010542,3.469875921,0.379229323,41
-76.48699186,3.476739867,0.307404629,22
-76.49697622,3.441979704,0.372799988,53
-76.48531642,3.458570828,0.316542978,54
-76.49603646,3.471712168,0.401600978,60
-76.48650396,3.482955504,0.357059377,40
-76.4875867,3.46808634,0.308660087,53
-76.49897089,3.463402513,0.449680237,55
-76.48462305,3.477230712,0.317645057,30
-76.5011577,3.48406444,0.32975586,58
-76.48752128,3.458834765,0.330348649,50
-76.49528607,3.446507393,0.274535568,60
-76.49048435,3.466868242,0.349983945,22
-76.48962376,3.458921254,0.402877094,26
-76.49258784,3.473844904,0.345966923,28
-76.49793294,3.442638895,0.405234153,26
-76.48878404,3.453157667,0.254553702,54
-76.4944091,3.451889838,0.297671974,56
-76.48803571,3.465765075,0.449262891,41
-76.48143905,3.46532188,0.261718386,20
-76.49283229,3.474033962,0.446392275,45
-76.48544025,3.456948283,0.381643422,20
-76.48881631,3.488078851,0.327520314,34
-76.49028386,3.471789539,0.34096875,55
-76.49907956,3.442956019,0.255488528,53
-76.48519096,3.478873209,0.299376379,41
-76.5009541,3.483185897,0.338046332,39
-76.49158152,3.488354638,0.446237481,45
-76.48265911,3.483123069,0.332562012,26
-76.48746836,3.45608542,0.391142312,35
-76.48683742,3.483954258,0.382847294,23
-76.49794402,3.468682799,0.292276816,47
-76.48981279,3.473413757,0.384155054,24
-76.47821797,3.459159048,0.430466421,51
-76.48376274,3.449799208,0.332192942,46
-76.48552453,3.455882472,0.401083263,33
-76.48563305,3.449358264,0.253784648,53
-76.48537236,3.451658623,0.256693255,58
-76.48882285,3.484631323,0.337206232,31
-76.49318572,3.473168876,0.434553077,25
-76.4898012,3.460001855,0.442329634,46
-76.48822559,3.461236211,0.286641996,24
-76.48740039,3.456798092,0.288166354,42
-76.50426734,3.482314457,0.355922715,52
-76.48622506,3.456559928,0.405006434,39
-76.48920355,3.44900366,0.313072939,25
-76.49062326,3.46743577,0.393835123,26
-76.48549525,3.447182425,0.318789557,27
-76.48181202,3.461445819,0.310256573,60
-76.50035658,3.471415123,0.371722369,45
-76.48687786,3.480717327,0.445362474,21
-76.50112828,3.485825951,0.347470345,26
-76.48898284,3.468938738,0.328010932,50
-76.48203157,3.456307535,0.37924604,27
-76.4958675,3.482949396,0.288231895,30
-76.49589012,3.473213811,0.321212052,54
-76.4942509,3.441669327,0.327433315,24
-76.49718744,3.445542796,0.290431967,48
-76.48474272,3.457744314,0.382587579,38
-76.48738871,3.482224266,0.293016467,27
-76.50886368,3.477974453,0.367334723,43
-76.49590252,3.446852148,0.33225942,40
-76.48861354,3.460397473,0.322795306,55
-76.48427878,3.469327232,0.438429403,39
-76.50029232,3.480010971,0.301467041,32
-76.49178707,3.484066844,0.365644651,40
-76.48882594,3.47726901,0.275452253,58
-76.48594437,3.473405517,0.28385089,20
-76.49019783,3.476066219,0.433734728,48
-76.4940361,3.465246717,0.376587618,50
-76.49033555,3.448589408,0.438744808,42
-76.4770231,3.453774073,0.28183441,48
-76.49372311,3.468438157,0.396643827,35
-76.48257029,3.472450441,0.284477896,34
-76.49099953,3.449513426,0.327716357,33
-76.48586631,3.44697346,0.44419178,24
-76.48297647,3.452022283,0.420147474,49
-76.4957274,3.452100432,0.405088759,55
-76.48951228,3.489806943,0.370836048,55
-76.48418279,3.446510995,0.434655911,53
-76.4792775,3.463395763,0.279504272,55
-76.48133566,3.455335839,0.250138326,58
-76.48312148,3.461700161,0.257371797,42
-76.48235058,3.454900177,0.251901462,43
-76.47721186,3.463922953,0.449778419,22
-76.48733435,3.460168878,0.401319221,20
-76.48664518,3.458345557,0.276228679,55
-76.48456776,3.480864046,0.394199426,53
-76.48743107,3.479108278,0.319615826,42
-76.49585956,3.487044363,0.426064957,30
-76.49737545,3.445695523,0.42642484,48
-76.48894322,3.473155003,0.277547492,58
-76.49923508,3.442642344,0.424255745,41
-76.49500746,3.472190356,0.391493844,35
-76.48897727,3.484836305,0.423899724,25
-76.49714585,3.443045066,0.367579329,58
-76.49186268,3.48069379,0.353791287,42
-76.48124629,3.462101442,0.397839697,32
-76.49016072,3.469448144,0.442840633,56
-76.4945873,3.446076817,0.364933788,45
-76.48150316,3.480316614,0.420012753,52
-76.48666509,3.465522828,0.393086214,35
-76.49607023,3.445416008,0.341721773,41
-76.48756886,3.482624633,0.278259858,54
-76.48271911,3.483324764,0.276317977,26
-76.49389471,3.46838363,0.43257176,23
-76.48865181,3.455000944,0.415533552,34
-76.49884825,3.46925162,0.34747028,26
-76.4934424,3.468525454,0.361756733,48
-76.49931035,3.480936386,0.375257034,38
-76.48315003,3.455922278,0.372966175,38
-76.50148668,3.472424561,0.441806737,52
-76.50261558,3.484746844,0.403323621,42
-76.50169024,3.473844698,0.292569749,57
-76.48397647,3.480077795,0.424129745,47
-76.4884735,3.482338603,0.368078927,31
-76.48790061,3.462275205,0.383664832,51
-76.48998499,3.449325078,0.298136085,34
-76.49303928,3.47295323,0.424800108,31
-76.49560229,3.474494298,0.303594656,58
-76.48274599,3.478071894,0.286719005,39
-76.49738131,3.475952508,0.442838654,50
-76.50105478,3.475304639,0.286279688,58
-76.50251271,3.472745452,0.302823208,25
-76.47978054,3.479295192,0.294040565,25
-76.49467676,3.449702602,0.309440999,55
-76.48624884,3.459137897,0.389599974,34
-76.49825708,3.441881396,0.256966503,32
-76.48856554,3.456125838,0.418675398,46
-76.4844074,3.488148804,0.39797364,37
-76.48990711,3.44910191,0.371546421,24
-76.49501378,3.48758072,0.299194896,53
-76.50047522,3.486587132,0.258364628,38
-76.48969372,3.488672809,0.358448755,20
-76.47833118,3.460131243,0.43975003,52
-76.48638998,3.47610803,0.387307652,46
-76.48878687,3.453763663,0.328882956,55
-76.48573083,3.477170631,0.265402291,35
-76.49938672,3.47749034,0.397981952,29
-76.49786437,3.47069352,0.444380675,51
-76.4885737,3.475737674,0.409744763,35
-76.47859963,3.45556197,0.313473547,57
-76.49548809,3.47683764,0.419487183,48
-76.48294887,3.484127322,0.411396272,30
-76.49146863,3.44907577,0.443353611,41
-76.48390021,3.479674382,0.319806169,40
-76.49578058,3.451829702,0.285475327,44
-76.49417924,3.473389862,0.387398952,47
-76.48621633,3.47638587,0.300453061,34
-76.50120878,3.472431164,0.363838342,32
-76.48239569,3.457287182,0.36178282,50
-76.48294421,3.47870293,0.336522811,52
-76.49909245,3.477801896,0.315618427,37
-76.48976665,3.471524913,0.429930032,20
-76.50615536,3.47795603,0.251282949,21
-76.49128215,3.480599979,0.392975372,37
-76.47841721,3.463594847,0.401624844,22
-76.49199006,3.468101934,0.442294934,28
-76.49683837,3.443056838,0.313116451,21
-76.49326676,3.469783342,0.340494213,48
-76.48931681,3.466844994,0.433129447,59
-76.48159704,3.445865785,0.38406263,47
-76.48803929,3.483976348,0.382987828,24
-76.50128848,3.486849605,0.384166023,53
-76.49900406,3.483852943,0.407960456,60
-76.48818222,3.481219043,0.433510526,50
-76.50003224,3.485550925,0.27836768,38
-76.48596476,3.479477193,0.352466424,58
-76.4868226,3.456654946,0.444464616,49
-76.48935795,3.472668868,0.390992657,36
-76.48364566,3.482275634,0.278257315,30
-76.48037067,3.464788702,0.260879065,44
-76.48181483,3.463264774,0.340134127,54
-76.48673803,3.476134261,0.373528389,29
-76.48105707,3.447783039,0.319996917,40
-76.49789271,3.440916804,0.333080186,21
-76.49696018,3.447682939,0.253182286,38
-76.48416342,3.461190804,0.31936385,20
-76.49285003,3.465529512,0.389977974,43
-76.487906,3.457238272,0.289681928,27
-76.49133904,3.449192213,0.409961929,58
-76.48720362,3.454522729,0.260372679,60
-76.48414761,3.464986643,0.29181678,35
-76.48898854,3.471082041,0.329467564,35
-76.48445352,3.457438004,0.346868185,30
-76.49776108,3.43905753,0.315184213,24
-76.48494376,3.470213097,0.43495824,33
-76.48850819,3.456490345,0.321185995,31
-76.48889862,3.458643809,0.255027408,40
-76.49259494,3.480972108,0.301671369,55
-76.49508739,3.465663702,0.414986771,25
-76.49307696,3.468221621,0.428178965,33
-76.48923019,3.483818876,0.408046182,59
-76.48475597,3.470912234,0.426345591,54
-76.49597877,3.469554932,0.272569522,43
-76.48933372,3.455841717,0.405429226,38
-76.48566019,3.475040376,0.305251611,24
-76.49044383,3.470196577,0.378918587,51
-76.49518671,3.450805021,0.430885962,46
-76.48288374,3.464868198,0.361615226,54
-76.48478357,3.4822899,0.444613517,47
-76.49790815,3.475868848,0.305193047,52
-76.50924433,3.477407156,0.429775701,22
-76.49243664,3.487736794,0.432938414,45
-76.48808919,3.488483256,0.444981508,44
-76.49066025,3.471237019,0.325805224,44
-76.49292249,3.468686805,0.403285407,29
-76.47647429,3.472949126,0.397864809,46
-76.49847519,3.44410861,0.273848218,40
-76.49614887,3.476951391,0.390656114,43
-76.49153093,3.472455075,0.31473326,36
-76.47881743,3.457071508,0.296325567,21
-76.47972204,3.463723698,0.29195019,49
-76.49410324,3.447889188,0.335864619,23
-76.48656038,3.476103317,0.432456089,48
-76.49335174,3.470940119,0.316011046,57
-76.50321712,3.483366926,0.320287761,57
-76.50282558,3.482461148,0.262592625,35
-76.49478103,3.482192558,0.357440067,20
-76.48174699,3.445226302,0.273555872,42
-76.4842225,3.418014358,0.380259324,22
-76.4820504,3.433218358,0.297643458,51
-76.47646033,3.425386962,0.401086336,38
-76.47708415,3.418256809,0.370092623,32
-76.48259739,3.432990822,0.25989989,20
-76.48277632,3.444600492,0.43629225,57
-76.49036737,3.421952168,0.361269011,48
-76.48698093,3.426489348,0.401261393,35
-76.481109,3.415770416,0.337214084,55
-76.4811411,3.438963873,0.311577354,58
-76.48198201,3.433324685,0.313383218,41
-76.48720485,3.425033821,0.311117316,51
-76.48210083,3.424689812,0.408272021,28
-76.47982616,3.422178282,0.374065978,49
-76.48210905,3.436530483,0.299357674,52
-76.49159243,3.418401535,0.43479478,47
-76.4809576,3.431888684,0.413002362,44
-76.47831988,3.431023655,0.335210695,48
-76.48308459,3.426113746,0.280067894,46
-76.48461581,3.443175528,0.36638586,53
-76.47399544,3.420165786,0.305377865,32
-76.48522186,3.443059625,0.355536286,32
-76.48333479,3.425230407,0.293564625,32
-76.4771084,3.418117241,0.41835219,53
-76.48191016,3.436113255,0.410913051,44
-76.48012625,3.431566587,0.359330954,21
-76.49044966,3.421785673,0.417632537,37
-76.48117252,3.439139274,0.250522005,57
-76.48116499,3.415880551,0.376878019,40
-76.48564277,3.441883185,0.311084335,45
-76.48064867,3.440303019,0.410605718,43
-76.48353654,3.418140815,0.393270322,43
-76.47598564,3.424301368,0.365692927,58
-76.49231646,3.421275779,0.319650476,42
-76.48364721,3.417083303,0.402726544,50
-76.48212937,3.416349629,0.374697152,60
-76.47861713,3.420282409,0.297793705,60
-76.48831581,3.423965384,0.359190415,53
-76.49113482,3.421350347,0.386534578,29
-76.47976721,3.422774404,0.286344555,60
-76.48179807,3.43505914,0.361617233,46
-76.47904013,3.419201692,0.321321732,20
-76.48302682,3.417604391,0.408490402,49
-76.48289864,3.417386171,0.433805205,60
-76.48140213,3.437310222,0.311489953,48
-76.48537692,3.442710634,0.293752062,33
-76.48188005,3.433479344,0.301398375,49
-76.47607994,3.418897342,0.347528326,38
-76.47436538,3.420352276,0.361580849,21
-76.47917948,3.420366478,0.407935254,38
-76.48769329,3.420099683,0.355123971,59
-76.47616261,3.424801796,0.445633984,41
-76.47452801,3.421936294,0.330950025,44
-76.48601045,3.439817951,0.442787566,43
-76.48555908,3.419685867,0.303100593,46
-76.48759365,3.425363854,0.390120272,31
-76.47751669,3.418449446,0.381930171,57
-76.48226959,3.444832668,0.276007298,43
-76.47857271,3.431371681,0.316554023,33
-76.47947017,3.42072829,0.387120182,47
-76.47707036,3.448868531,0.396487111,29
-76.48015753,3.421000339,0.299696907,21
-76.48561293,3.418856619,0.288133141,49
-76.47674332,3.425148927,0.322386321,47
-76.47620647,3.424884578,0.259247094,48
-76.47712926,3.449357733,0.438350088,43
-76.47720729,3.427298117,0.256144581,39
-76.48185644,3.423862542,0.282317051,41
-76.54582558,3.435328062,0.358974205,22
-76.54432077,3.433318131,0.254948188,32
-76.54405659,3.433014903,0.402811373,50
-76.54418995,3.433610328,0.313485743,25
-76.54559418,3.435070049,0.313850087,30
-76.54557517,3.433643542,0.412785049,56
-76.54379735,3.432844927,0.316281555,41
-76.54302051,3.432778006,0.348870226,59
-76.55202123,3.373139587,0.344643916,41
-76.55503836,3.377458645,0.443570334,41
-76.55533181,3.378066207,0.337758024,46
-76.55939412,3.385052501,0.420483104,55
-76.55125283,3.37324093,0.378564983,49
-76.5572106,3.385702418,0.331978013,53
-76.55377487,3.375130831,0.44933973,27
-76.55116617,3.375441994,0.383940293,41
-76.55442684,3.38958808,0.286674927,29
-76.55198417,3.390918901,0.270639126,29
-76.55226953,3.386011253,0.427390314,57
-76.55011427,3.373087709,0.268737295,41
-76.54790392,3.374760257,0.367295076,36
-76.55070022,3.372699531,0.307220559,47
-76.55605324,3.386322798,0.319390628,28
-76.5544913,3.389940433,0.358902845,40
-76.55808883,3.385949566,0.416010129,43
-76.55287561,3.374558477,0.447772373,30
-76.54956174,3.373136593,0.2801857,57
-76.55335802,3.391813699,0.37647834,33
-76.55663939,3.389700825,0.357458302,51
-76.55205149,3.37560078,0.432516556,43
-76.55309423,3.384682579,0.264433101,57
-76.55395984,3.375804175,0.430594238,30
-76.55432846,3.377592711,0.312483204,58
-76.55508505,3.390983339,0.332746522,50
-76.5541484,3.375450314,0.343864165,23
-76.55235358,3.372969841,0.400898735,20
-76.55173659,3.377244512,0.318211645,26
-76.55325374,3.38525064,0.327490229,55
-76.55311698,3.374575993,0.351547112,20
-76.55218545,3.386108555,0.260997167,32
-76.55297142,3.390039031,0.373814464,21
-76.55093791,3.375425437,0.332309212,51
-76.55401239,3.384905493,0.383977779,21
-76.55927745,3.38514909,0.261390176,28
-76.55388772,3.39147332,0.337321313,50
-76.55133973,3.372771113,0.32067332,49
-76.54829872,3.374198525,0.430094664,43
-76.55123977,3.375782223,0.314380946,44
-76.55846151,3.384617667,0.32755884,45
-76.55319745,3.384496903,0.409815458,60
-76.55373056,3.373770569,0.272110155,26
-76.55408332,3.373652059,0.443800038,32
-76.55021773,3.372439655,0.302887239,56
-76.55846561,3.384711684,0.420285095,50
-76.559884,3.385073778,0.25550365,39
-76.55430286,3.38531006,0.345576057,37
-76.55502599,3.3873845,0.297784839,20
-76.55201062,3.373544825,0.429428433,50
-76.54757984,3.372972222,0.425093087,60
-76.55863287,3.386048577,0.394578704,53
-76.55432655,3.387042372,0.36427434,50
-76.55137585,3.376089581,0.316675488,25
-76.5553793,3.387248167,0.34861208,43
-76.55511455,3.389555619,0.382290524,45
-76.55291002,3.385089568,0.381181238,26
-76.55350119,3.375899573,0.303681835,33
-76.55419693,3.385964439,0.406793788,35
-76.55350035,3.375412695,0.317241566,55
-76.5540035,3.377344773,0.299604627,40
-76.5478569,3.374238431,0.288339349,33
-76.55778924,3.385348923,0.252149267,21
-76.5582897,3.385548305,0.359624043,55
-76.55143118,3.389620468,0.299040025,58
-76.55285136,3.376384541,0.42562412,31
-76.55312264,3.391012435,0.272635168,58
-76.55406295,3.375227441,0.257529538,32
-76.55030411,3.377701607,0.43776927,54
-76.55601137,3.37855172,0.303374603,32
-76.55188922,3.386709081,0.393443462,55
-76.55201157,3.376438253,0.353545309,41
-76.55606489,3.389433716,0.303719391,38
-76.4851398,3.493846023,0.375533296,43
-76.48522528,3.494096274,0.343843361,23
-76.46817108,3.439364181,0.347168424,23
-76.4711144,3.43827853,0.35057064,54
-76.49825153,3.404097464,0.272594642,42
-76.46958176,3.438221006,0.357661389,37
-76.47032517,3.437896632,0.340778622,45
-76.47555075,3.40170141,0.339468171,23
-76.49381412,3.406847593,0.279795616,54
-76.47585439,3.402319857,0.311545029,37
-76.49775942,3.404483534,0.360301356,59
-76.47624371,3.402082334,0.389831441,40
-76.49363972,3.407150525,0.42723623,36
-76.47572275,3.401774513,0.42435285,25
-76.49809366,3.404225829,0.32982595,35
-76.49234657,3.407897675,0.251133841,49
-76.55772415,3.389504358,0.340259878,55
-76.55698479,3.389530515,0.37924749,27
-76.56096189,3.388854946,0.298389833,54
-76.55601648,3.388451855,0.271717728,41
-76.56084136,3.388742412,0.389366906,35
-76.55743354,3.391270648,0.306008025,28
-76.55647466,3.387059742,0.416823808,22
-76.56009018,3.388471421,0.314441017,45
-76.56114039,3.386875958,0.3205913,36
-76.5587948,3.389510887,0.254123261,54
-76.55828287,3.388885041,0.413714104,33
-76.55997544,3.389118759,0.348740306,22
-76.56020004,3.392272727,0.259714097,31
-76.55729968,3.386470081,0.29195988,23
-76.55992079,3.387292198,0.3024373,40
-76.56004425,3.388028337,0.389666007,46
-76.5572138,3.393688452,0.260813504,28
-76.55740779,3.391928631,0.346478152,32
-76.55870003,3.392987755,0.269566954,39
-76.5611379,3.387247609,0.258435493,52
-76.55994528,3.394020949,0.325494493,28
-76.56056205,3.386750755,0.309982485,55
-76.55720028,3.39336162,0.425390392,27
-76.55911058,3.388402762,0.307517868,57
-76.55444946,3.388752723,0.375607641,21
-76.55690957,3.390969296,0.406070908,60
-76.56353578,3.388324342,0.398508539,30
-76.55858497,3.387753793,0.27467398,59
-76.55863554,3.389058221,0.39986245,23
-76.55599679,3.388090262,0.26305564,59
-76.55764748,3.389763079,0.265801841,21
-76.56096398,3.387633398,0.285313414,35
-76.560359,3.386962952,0.250911552,57
-76.55927225,3.39063457,0.400527745,37
-76.55734609,3.392333053,0.289112874,44
-76.5602271,3.391236598,0.288326572,21
-76.56126852,3.388188988,0.444774764,37
-76.56071067,3.391326842,0.438588136,37
-76.55920193,3.394670169,0.319183687,47
-76.56285528,3.389830781,0.310045391,37
-76.56009404,3.392013191,0.298590141,29
-76.56116798,3.387016845,0.258855511,37
-76.56073934,3.388149317,0.374055575,41
-76.55827421,3.391448784,0.279600882,24
-76.56095247,3.395011392,0.416655969,34
-76.55714987,3.394263577,0.307113756,22
-76.55893059,3.39505239,0.328934741,51
-76.55620701,3.386945833,0.270322889,51
-76.55736094,3.388065947,0.44075588,26
-76.55034432,3.441990395,0.332201684,38
-76.5510793,3.442448933,0.37546626,52
-76.56145156,3.419143886,0.258399596,20
-76.55865426,3.420340772,0.366439132,30
-76.54862768,3.429357238,0.367734898,59
-76.54722991,3.427988089,0.435518752,30
-76.54735168,3.432870299,0.43547571,31
-76.55768089,3.426111262,0.414131199,49
-76.55783767,3.422107432,0.313649228,46
-76.5557943,3.425625611,0.288349088,21
-76.56233199,3.416394197,0.283059366,25
-76.55968882,3.417167826,0.286473046,39
-76.55492205,3.422189425,0.419079941,26
-76.55385535,3.428310518,0.34088862,27
-76.55212808,3.428106288,0.445228102,56
-76.55468331,3.418377244,0.281323681,57
-76.55988861,3.416517788,0.296222304,43
-76.56123288,3.423648501,0.427058415,57
-76.56331044,3.421158726,0.446454093,35
-76.55686462,3.423546524,0.373905708,45
-76.55486687,3.437466371,0.314842517,21
-76.55347369,3.427310783,0.388925996,58
-76.56086057,3.421470071,0.433173977,20
-76.54489863,3.427088475,0.305707579,48
-76.5473547,3.433488694,0.284365099,24
-76.55468378,3.422117113,0.401392986,42
-76.55356878,3.427738813,0.358071258,40
-76.55643335,3.423159163,0.336422896,20
-76.54994493,3.426238957,0.394868695,27
-76.55001142,3.441885422,0.387626596,30
-76.56119682,3.416289742,0.267933331,36
-76.55358522,3.428705011,0.279434188,26
-76.55437043,3.42104696,0.434565633,41
-76.56029943,3.418139729,0.306204641,20
-76.56218946,3.420917585,0.409628716,56
-76.55577609,3.424244777,0.434744521,52
-76.55523926,3.421610051,0.360012455,32
-76.56356746,3.419740241,0.441786012,29
-76.56041616,3.420101588,0.315658276,36
-76.55665768,3.423321594,0.25062518,35
-76.55833992,3.419394461,0.320029177,29
-76.56139598,3.41927983,0.288073383,31
-76.54726756,3.428329834,0.251581035,36
-76.56021208,3.419384028,0.388632756,36
-76.5491836,3.44165469,0.405738198,24
-76.55424731,3.423170843,0.281551469,60
-76.56265283,3.419022978,0.369451564,31
-76.56130851,3.424396151,0.438907895,57
-76.56019922,3.420690784,0.446653053,24
-76.55765985,3.423273733,0.277303081,20
-76.55976321,3.41817093,0.265381661,50
-76.55755242,3.422882195,0.418932951,44
-76.55157777,3.428063883,0.285778028,36
-76.55387453,3.426614,0.284608486,45
-76.55686998,3.423370266,0.296634111,38
-76.56226468,3.420437685,0.397202734,27
-76.55858306,3.418297,0.385536964,30
-76.55239579,3.426850736,0.329293571,31
-76.54696275,3.436070995,0.358725046,22
-76.55991268,3.415700857,0.383941889,40
-76.56036594,3.417376818,0.280508566,58
-76.55795146,3.419721332,0.376700506,27
-76.55817105,3.419227547,0.404599517,51
-76.54840957,3.44019308,0.428060904,32
-76.5592561,3.421485927,0.379319944,56
-76.55571458,3.419766607,0.294402851,23
-76.55505813,3.419137999,0.412857416,30
-76.55791224,3.418855809,0.394816318,24
-76.54897885,3.442143649,0.349347364,54
-76.56286623,3.418488739,0.449709614,30
-76.5590834,3.420586626,0.291862039,54
-76.55736314,3.426648083,0.414735435,53
-76.56049798,3.417604667,0.395833573,26
-76.55195041,3.428849594,0.371112104,35
-76.55643907,3.42026717,0.383929645,20
-76.55357712,3.423234866,0.385568289,26
-76.56064752,3.419789058,0.277030608,58
-76.55553643,3.427346986,0.277495211,26
-76.55832981,3.419901944,0.304524566,28
-76.56180993,3.423104753,0.295704203,23
-76.55639182,3.424169806,0.393413922,27
-76.55841625,3.42074229,0.326710149,34
-76.54745839,3.435168119,0.371219236,32
-76.55872677,3.420496404,0.278937475,22
-76.56052268,3.416089024,0.372491187,21
-76.5570869,3.417711862,0.26561331,44
-76.56103355,3.420322031,0.330771938,32
-76.54755313,3.439895864,0.439628696,47
-76.55605758,3.433741718,0.318707897,32
-76.56348837,3.419405867,0.308895995,49
-76.5528289,3.426603205,0.388348438,56
-76.56097998,3.421993044,0.323634078,42
-76.56143985,3.4240094,0.437483313,34
-76.55344945,3.426628432,0.442066406,36
-76.56041093,3.415221831,0.295758847,20
-76.55797129,3.417102552,0.358268915,53
-76.56238439,3.420967004,0.26875687,29
-76.55487083,3.420810775,0.417467573,49
-76.55840782,3.420203386,0.30899544,25
-76.55263545,3.428390795,0.354093727,57
-76.56126061,3.418994489,0.254895622,26
-76.54759464,3.426269372,0.364598926,53
-76.5462971,3.427126225,0.289995097,25
-76.55424598,3.424706239,0.257788473,43
-76.55677304,3.423378567,0.291418116,22
-76.55420922,3.423670067,0.290154512,60
-76.56239185,3.422606928,0.417774156,27
-76.55704468,3.417416371,0.387992161,55
-76.56134547,3.420578008,0.38867282,41
-76.56259246,3.422884923,0.283531638,22
-76.55083316,3.426187874,0.434871602,50
-76.54961903,3.440914867,0.442580567,54
-76.55620943,3.425125378,0.307009009,24
-76.55384676,3.42687488,0.445350262,54
-76.56071789,3.419295702,0.258469572,56
-76.55396333,3.425732814,0.346294439,37
-76.55463656,3.423542113,0.40054908,31
-76.55631921,3.419633974,0.310375538,28
-76.55621423,3.418381816,0.374123994,34
-76.55965236,3.421998314,0.27556865,42
-76.55604602,3.419899759,0.428799082,20
-76.55946692,3.418305403,0.343443736,50
-76.55552401,3.422084116,0.404010662,24
-76.55979197,3.420717937,0.420526643,38
-76.55638196,3.42391045,0.315046761,57
-76.55023632,3.442832192,0.25420756,42
-76.55714992,3.42366385,0.28766017,60
-76.56287393,3.420170598,0.421369831,34
-76.55753528,3.41763927,0.432527015,46
-76.56269886,3.420830724,0.288089139,29
-76.55552419,3.420095443,0.439095007,27
-76.5523153,3.440592175,0.337492715,26
-76.54971277,3.442158243,0.429040455,34
-76.55049219,3.443108712,0.38968789,55
-76.56271803,3.420668803,0.418683405,45
-76.56305948,3.420274076,0.439093337,23
-76.55385005,3.426427804,0.29403539,21
-76.5613513,3.420670237,0.277524461,48
-76.55825856,3.418792947,0.356125206,38
-76.55366958,3.420027249,0.433786011,22
-76.55518754,3.422354935,0.291823729,59
-76.55566241,3.424556101,0.319613022,57
-76.55472528,3.421944245,0.319856463,60
