rup_mag,rup_hypo_depth,dist_rrup,site_vs30,result_type,damping,pga,0.05,0.1,0.3,0.5,1.0,2.0,5.0
5.5,150.0,100.0,800.0,MEAN,5.0,4.00906539e-02,6.04307981e-02,9.36262001e-02,6.11614692e-02,2.65535771e-02,8.47696937e-03,2.30533936e-03,4.03892134e-04
5.5,150.0,200.0,800.0,MEAN,5.0,7.99088426e-03,1.06755005e-02,1.61995185e-02,1.34769342e-02,6.49866966e-03,2.40119894e-03,7.97154917e-04,1.47888115e-04
5.5,150.0,500.0,800.0,MEAN,5.0,3.65106063e-04,3.46932450e-04,4.20274302e-04,7.55745563e-04,5.70215850e-04,3.12247260e-04,1.39350797e-04,2.61650930e-05
6.0,5.0,5.0,200.0,MEAN,5.0,1.88470538e+00,2.39611844e+00,2.28444408e+00,2.73979245e+00,3.40134915e+00,1.52323540e+00,1.95489971e-01,2.21955823e-02
6.0,5.0,20.0,200.0,MEAN,5.0,3.03211683e-01,3.87255358e-01,4.79159573e-01,5.11830404e-01,5.01756627e-01,2.22572568e-01,4.02367893e-02,6.29807119e-03
6.0,5.0,50.0,200.0,MEAN,5.0,6.94628003e-02,8.56010114e-02,1.19498856e-01,1.29077168e-01,1.17072871e-01,5.47219806e-02,1.25669862e-02,2.27932799e-03
6.0,5.0,100.0,200.0,MEAN,5.0,1.87969358e-02,2.17551608e-02,3.18291056e-02,3.78538817e-02,3.45052359e-02,1.74967321e-02,4.85139142e-03,9.58463414e-04
6.0,5.0,200.0,200.0,MEAN,5.0,3.77358343e-03,3.87591456e-03,5.57172444e-03,8.40166981e-03,8.48602890e-03,4.97289622e-03,1.68229566e-03,3.53038686e-04
6.0,5.0,500.0,200.0,MEAN,5.0,1.73176687e-04,1.26619457e-04,1.45602942e-04,4.73243752e-04,7.46811139e-04,6.47989116e-04,2.94586266e-04,6.26884795e-05
6.0,5.0,5.0,360.0,MEAN,5.0,1.74677549e+00,2.34632462e+00,2.40878556e+00,2.51150499e+00,2.19059273e+00,7.62491914e-01,1.31171953e-01,1.72341567e-02
6.0,5.0,20.0,360.0,MEAN,5.0,2.81021502e-01,3.79207791e-01,5.05240059e-01,4.69183208e-01,3.23149542e-01,1.11414023e-01,2.69985115e-02,4.89025000e-03
6.0,5.0,50.0,360.0,MEAN,5.0,6.43792490e-02,8.38221338e-02,1.26003136e-01,1.18322083e-01,7.53991925e-02,2.73923963e-02,8.43233091e-03,1.76982497e-03
6.0,5.0,100.0,360.0,MEAN,5.0,1.74213047e-02,2.13030661e-02,3.35615526e-02,3.46997863e-02,2.22226286e-02,8.75840776e-03,3.25523853e-03,7.44216057e-04
6.0,5.0,200.0,360.0,MEAN,5.0,3.49741828e-03,3.79536904e-03,5.87499142e-03,7.70161828e-03,5.46531168e-03,2.48930215e-03,1.12880474e-03,2.74123200e-04
6.0,5.0,500.0,360.0,MEAN,5.0,1.60502960e-04,1.23988174e-04,1.53528058e-04,4.33811708e-04,4.80973573e-04,3.24366452e-04,1.97664645e-04,4.86755909e-05
6.0,5.0,5.0,570.0,MEAN,5.0,1.74677549e+00,2.34632462e+00,2.40878556e+00,2.51150499e+00,2.19059273e+00,7.62491914e-01,1.31171953e-01,1.72341567e-02
6.0,5.0,20.0,570.0,MEAN,5.0,2.81021502e-01,3.79207791e-01,5.05240059e-01,4.69183208e-01,3.23149542e-01,1.11414023e-01,2.69985115e-02,4.89025000e-03
6.0,5.0,50.0,570.0,MEAN,5.0,6.43792490e-02,8.38221338e-02,1.26003136e-01,1.18322083e-01,7.53991925e-02,2.73923963e-02,8.43233091e-03,1.76982497e-03
6.0,5.0,100.0,570.0,MEAN,5.0,1.74213047e-02,2.13030661e-02,3.35615526e-02,3.46997863e-02,2.22226286e-02,8.75840776e-03,3.25523853e-03,7.44216057e-04
6.0,5.0,200.0,570.0,MEAN,5.0,3.49741828e-03,3.79536904e-03,5.87499142e-03,7.70161828e-03,5.46531168e-03,2.48930215e-03,1.12880474e-03,2.74123200e-04
6.0,5.0,500.0,570.0,MEAN,5.0,1.60502960e-04,1.23988174e-04,1.53528058e-04,4.33811708e-04,4.80973573e-04,3.24366452e-04,1.97664645e-04,4.86755909e-05
6.0,5.0,5.0,800.0,MEAN,5.0,1.38371445e+00,2.10402065e+00,2.23697096e+00,1.50664025e+00,1.40518949e+00,5.23528727e-01,9.05144115e-02,1.28185491e-02
6.0,5.0,20.0,800.0,MEAN,5.0,2.22612187e-01,3.40047161e-01,4.69202141e-01,2.81460840e-01,2.07289257e-01,7.64971278e-02,1.86301593e-02,3.63730647e-03
6.0,5.0,50.0,800.0,MEAN,5.0,5.09982522e-02,7.51658570e-02,1.17015546e-01,7.09808714e-02,4.83659748e-02,1.88076832e-02,5.81867886e-03,1.31637357e-03
6.0,5.0,100.0,800.0,MEAN,5.0,1.38003488e-02,1.91031073e-02,3.11676639e-02,2.08162416e-02,1.42550478e-02,6.01354320e-03,2.24625762e-03,5.53538547e-04
6.0,5.0,200.0,800.0,MEAN,5.0,2.77049239e-03,3.40342287e-03,5.45593823e-03,4.62016525e-03,3.50580846e-03,1.70916067e-03,7.78924873e-04,2.03889390e-04
6.0,5.0,500.0,800.0,MEAN,5.0,1.27142993e-04,1.11183967e-04,1.42577162e-04,2.60241641e-04,3.08527916e-04,2.22710762e-04,1.36397291e-04,3.62042926e-05
6.0,20.0,5.0,200.0,MEAN,5.0,2.02257512e+00,2.57796444e+00,2.45290418e+00,2.94698370e+00,3.59617996e+00,1.60173373e+00,2.03804068e-01,2.27688477e-02
6.0,20.0,20.0,200.0,MEAN,5.0,3.25392187e-01,4.16644907e-01,5.14493890e-01,5.50536539e-01,5.30497473e-01,2.34042611e-01,4.19480410e-02,6.46073719e-03
6.0,20.0,50.0,200.0,MEAN,5.0,7.45441346e-02,9.20974356e-02,1.28310973e-01,1.38838366e-01,1.23778857e-01,5.75420203e-02,1.31014542e-02,2.33819826e-03
6.0,20.0,100.0,200.0,MEAN,5.0,2.01719669e-02,2.34062015e-02,3.41762563e-02,4.07165046e-02,3.64817114e-02,1.83984078e-02,5.05771881e-03,9.83218517e-04
6.0,20.0,200.0,200.0,MEAN,5.0,4.04962815e-03,4.17006512e-03,5.98259607e-03,9.03702902e-03,8.97211247e-03,5.22916919e-03,1.75384290e-03,3.62156936e-04
6.0,20.0,500.0,200.0,MEAN,5.0,1.85844887e-04,1.36228850e-04,1.56340034e-04,5.09031850e-04,7.89588819e-04,6.81382553e-04,3.07114881e-04,6.43075917e-05
6.0,20.0,5.0,360.0,MEAN,5.0,1.87455540e+00,2.52439167e+00,2.58641488e+00,2.70143245e+00,2.31607087e+00,8.01786131e-01,1.36750634e-01,1.76792789e-02
6.0,20.0,20.0,360.0,MEAN,5.0,3.01578753e-01,4.07986594e-01,5.42497610e-01,5.04664235e-01,3.41659694e-01,1.17155627e-01,2.81467454e-02,5.01655492e-03
6.0,20.0,50.0,360.0,MEAN,5.0,6.90887121e-02,9.01835555e-02,1.35294894e-01,1.27269950e-01,7.97180924e-02,2.88040346e-02,8.79095397e-03,1.81553585e-03
6.0,20.0,100.0,360.0,MEAN,5.0,1.86957059e-02,2.29197964e-02,3.60364578e-02,3.73238872e-02,2.34955508e-02,9.20976308e-03,3.39368229e-03,7.63437599e-04
6.0,20.0,200.0,360.0,MEAN,5.0,3.75326100e-03,4.08340684e-03,6.30822666e-03,8.28403752e-03,5.77836720e-03,2.61758572e-03,1.17681228e-03,2.81203229e-04
6.0,20.0,500.0,360.0,MEAN,5.0,1.72244053e-04,1.33397873e-04,1.64849566e-04,4.66617838e-04,5.08523957e-04,3.41082335e-04,2.06071230e-04,4.99327795e-05
6.0,20.0,5.0,570.0,MEAN,5.0,1.87455540e+00,2.52439167e+00,2.58641488e+00,2.70143245e+00,2.31607087e+00,8.01786131e-01,1.36750634e-01,1.76792789e-02
6.0,20.0,20.0,570.0,MEAN,5.0,3.01578753e-01,4.07986594e-01,5.42497610e-01,5.04664235e-01,3.41659694e-01,1.17155627e-01,2.81467454e-02,5.01655492e-03
6.0,20.0,50.0,570.0,MEAN,5.0,6.90887121e-02,9.01835555e-02,1.35294894e-01,1.27269950e-01,7.97180924e-02,2.88040346e-02,8.79095397e-03,1.81553585e-03
6.0,20.0,100.0,570.0,MEAN,5.0,1.86957059e-02,2.29197964e-02,3.60364578e-02,3.73238872e-02,2.34955508e-02,9.20976308e-03,3.39368229e-03,7.63437599e-04
6.0,20.0,200.0,570.0,MEAN,5.0,3.75326100e-03,4.08340684e-03,6.30822666e-03,8.28403752e-03,5.77836720e-03,2.61758572e-03,1.17681228e-03,2.81203229e-04
6.0,20.0,500.0,570.0,MEAN,5.0,1.72244053e-04,1.33397873e-04,1.64849566e-04,4.66617838e-04,5.08523957e-04,3.41082335e-04,2.06071230e-04,4.99327795e-05
6.0,20.0,5.0,800.0,MEAN,5.0,1.48493576e+00,2.26369879e+00,2.40193029e+00,1.62057686e+00,1.48567938e+00,5.50508228e-01,9.43639468e-02,1.31496254e-02
6.0,20.0,20.0,800.0,MEAN,5.0,2.38896687e-01,3.65853989e-01,5.03802175e-01,3.02745745e-01,2.19162879e-01,8.04393268e-02,1.94224912e-02,3.73125048e-03
6.0,20.0,50.0,800.0,MEAN,5.0,5.47288702e-02,8.08703374e-02,1.25644538e-01,7.63486556e-02,5.11363997e-02,1.97769174e-02,6.06614453e-03,1.35037274e-03
6.0,20.0,100.0,800.0,MEAN,5.0,1.48098702e-02,2.05528786e-02,3.34660383e-02,2.23904276e-02,1.50715834e-02,6.32344482e-03,2.34178990e-03,5.67835288e-04
6.0,20.0,200.0,800.0,MEAN,5.0,2.97315911e-03,3.66171512e-03,5.85827153e-03,4.96955586e-03,3.70662275e-03,1.79724046e-03,8.12052181e-04,2.09155426e-04
6.0,20.0,500.0,800.0,MEAN,5.0,1.36443742e-04,1.19621930e-04,1.53091126e-04,2.79921887e-04,3.26200534e-04,2.34187927e-04,1.42198204e-04,3.71393736e-05
6.0,100.0,5.0,200.0,MEAN,5.0,6.25869384e+00,8.30950558e+00,7.65740154e+00,9.46103865e+00,8.76767937e+00,3.57901143e+00,3.96850280e-01,3.42399562e-02
6.0,100.0,20.0,200.0,MEAN,5.0,1.00689960e+00,1.34296390e+00,1.60613135e+00,1.76745039e+00,1.29338125e+00,5.22959067e-01,8.16818427e-02,9.71570285e-03
6.0,100.0,50.0,200.0,MEAN,5.0,2.30670748e-01,2.96855978e-01,4.00557287e-01,4.45728679e-01,3.01779484e-01,1.28575396e-01,2.55113445e-02,3.51619928e-03
6.0,100.0,100.0,200.0,MEAN,5.0,6.24205074e-02,7.54447808e-02,1.06690396e-01,1.30716849e-01,8.89443663e-02,4.11105231e-02,9.84846449e-03,1.47857105e-03
6.0,100.0,200.0,200.0,MEAN,5.0,1.25312442e-02,1.34412945e-02,1.86762862e-02,2.90126074e-02,2.18744908e-02,1.16843742e-02,3.41510870e-03,5.44614193e-04
6.0,100.0,500.0,200.0,MEAN,5.0,5.75081853e-04,4.39103957e-04,4.88057554e-04,1.63420314e-03,1.92505983e-03,1.52252269e-03,5.98018616e-04,9.67062169e-05
6.0,100.0,5.0,360.0,MEAN,5.0,5.80065888e+00,8.13682545e+00,8.07419119e+00,8.67271743e+00,5.64670484e+00,1.79155978e+00,2.66282848e-01,2.65862262e-02
6.0,100.0,20.0,360.0,MEAN,5.0,9.33210867e-01,1.31505572e+00,1.69355251e+00,1.62018129e+00,8.32984633e-01,2.61779670e-01,5.48077569e-02,7.54393121e-03
6.0,100.0,50.0,360.0,MEAN,5.0,2.13789388e-01,2.90687003e-01,4.22359478e-01,4.08589271e-01,1.94356979e-01,6.43614897e-02,1.71178749e-02,2.73021581e-03
6.0,100.0,100.0,360.0,MEAN,5.0,5.78523378e-02,7.38769601e-02,1.12497516e-01,1.19825142e-01,5.72834114e-02,2.05788557e-02,6.60822809e-03,1.14806293e-03
6.0,100.0,200.0,360.0,MEAN,5.0,1.16141602e-02,1.31619705e-02,1.96928298e-02,2.65951927e-02,1.40879687e-02,5.84889299e-03,2.29150618e-03,4.22875429e-04
6.0,100.0,500.0,360.0,MEAN,5.0,5.32995182e-04,4.29978922e-04,5.14622354e-04,1.49803659e-03,1.23980864e-03,7.62135148e-04,4.01264931e-04,7.50892714e-05
6.0,100.0,5.0,570.0,MEAN,5.0,5.80065888e+00,8.13682545e+00,8.07419119e+00,8.67271743e+00,5.64670484e+00,1.79155978e+00,2.66282848e-01,2.65862262e-02
6.0,100.0,20.0,570.0,MEAN,5.0,9.33210867e-01,1.31505572e+00,1.69355251e+00,1.62018129e+00,8.32984633e-01,2.61779670e-01,5.48077569e-02,7.54393121e-03
6.0,100.0,50.0,570.0,MEAN,5.0,2.13789388e-01,2.90687003e-01,4.22359478e-01,4.08589271e-01,1.94356979e-01,6.43614897e-02,1.71178749e-02,2.73021581e-03
6.0,100.0,100.0,570.0,MEAN,5.0,5.78523378e-02,7.38769601e-02,1.12497516e-01,1.19825142e-01,5.72834114e-02,2.05788557e-02,6.60822809e-03,1.14806293e-03
6.0,100.0,200.0,570.0,MEAN,5.0,1.16141602e-02,1.31619705e-02,1.96928298e-02,2.65951927e-02,1.40879687e-02,5.84889299e-03,2.29150618e-03,4.22875429e-04
6.0,100.0,500.0,570.0,MEAN,5.0,5.32995182e-04,4.29978922e-04,5.14622354e-04,1.49803659e-03,1.23980864e-03,7.62135148e-04,4.01264931e-04,7.50892714e-05
6.0,100.0,5.0,800.0,MEAN,5.0,4.59501266e+00,7.29653888e+00,7.49827281e+00,5.20272315e+00,3.62216590e+00,1.23008912e+00,1.83746866e-01,1.97745008e-02
6.0,100.0,20.0,800.0,MEAN,5.0,7.39246323e-01,1.17925046e+00,1.57275428e+00,9.71939274e-01,5.34330838e-01,1.79738532e-01,3.78197606e-02,5.61108119e-03
6.0,100.0,50.0,800.0,MEAN,5.0,1.69354028e-01,2.60667878e-01,3.92233292e-01,2.45110817e-01,1.24673281e-01,4.41907490e-02,1.18120859e-02,2.03070019e-03
6.0,100.0,100.0,800.0,MEAN,5.0,4.58279362e-02,6.62477173e-02,1.04473259e-01,7.18825494e-02,3.67453276e-02,1.41294903e-02,4.55996776e-03,8.53914773e-04
6.0,100.0,200.0,800.0,MEAN,5.0,9.20019851e-03,1.18027393e-02,1.82881736e-02,1.59543333e-02,9.03694479e-03,4.01586358e-03,1.58123996e-03,3.14529428e-04
6.0,100.0,500.0,800.0,MEAN,5.0,4.22214038e-04,3.85575178e-04,4.77915213e-04,8.98665233e-04,7.95294374e-04,5.23283771e-04,2.76890434e-04,5.58504560e-05
6.0,150.0,5.0,200.0,MEAN,5.0,8.90819385e+00,1.19789400e+01,1.09290316e+01,1.36219460e+01,1.15833898e+01,4.60128966e+00,4.88729458e-01,3.88960721e-02
6.0,150.0,20.0,200.0,MEAN,5.0,1.43315156e+00,1.93600977e+00,2.29235208e+00,2.54476434e+00,1.70874625e+00,6.72332625e-01,1.00592905e-01,1.10368914e-02
6.0,150.0,50.0,200.0,MEAN,5.0,3.28320860e-01,4.27946034e-01,5.71695665e-01,6.41757447e-01,3.98694941e-01,1.65300573e-01,3.14177568e-02,3.99434918e-03
6.0,150.0,100.0,200.0,MEAN,5.0,8.88450521e-02,1.08760804e-01,1.52273941e-01,1.88205327e-01,1.17508548e-01,5.28529816e-02,1.21285909e-02,1.67963434e-03
6.0,150.0,200.0,200.0,MEAN,5.0,1.78361101e-02,1.93769003e-02,2.66557423e-02,4.17721760e-02,2.88994092e-02,1.50217990e-02,4.20577812e-03,6.18673483e-04
6.0,150.0,500.0,200.0,MEAN,5.0,8.18531912e-04,6.33009981e-04,6.96580482e-04,2.35291576e-03,2.54328626e-03,1.95740305e-03,7.36472491e-04,1.09856799e-04
6.0,150.0,5.0,360.0,MEAN,5.0,8.25625843e+00,1.17300053e+01,1.15238950e+01,1.24869259e+01,7.46012493e+00,2.30328560e+00,3.27932922e-01,3.02015507e-02
6.0,150.0,20.0,360.0,MEAN,5.0,1.32826809e+00,1.89577749e+00,2.41712399e+00,2.33272718e+00,1.10049482e+00,3.36552177e-01,6.74969042e-02,8.56979170e-03
6.0,150.0,50.0,360.0,MEAN,5.0,3.04293094e-01,4.19052872e-01,6.02812857e-01,5.88284352e-01,2.56774063e-01,8.27451555e-02,2.10810226e-02,3.10148385e-03
6.0,150.0,100.0,360.0,MEAN,5.0,8.23430342e-02,1.06500641e-01,1.60562158e-01,1.72523512e-01,7.56797845e-02,2.64568241e-02,8.13817175e-03,1.30418212e-03
6.0,150.0,200.0,360.0,MEAN,5.0,1.65307959e-02,1.89742283e-02,2.81066049e-02,3.82915970e-02,1.86122721e-02,7.51952079e-03,2.82203801e-03,4.80380089e-04
6.0,150.0,500.0,360.0,MEAN,5.0,7.58628642e-04,6.19855378e-04,7.34495110e-04,2.15686399e-03,1.63796898e-03,9.79824917e-04,4.94166193e-04,8.53002761e-05
6.0,150.0,5.0,570.0,MEAN,5.0,8.25625843e+00,1.17300053e+01,1.15238950e+01,1.24869259e+01,7.46012493e+00,2.30328560e+00,3.27932922e-01,3.02015507e-02
6.0,150.0,20.0,570.0,MEAN,5.0,1.32826809e+00,1.89577749e+00,2.41712399e+00,2.33272718e+00,1.10049482e+00,3.36552177e-01,6.74969042e-02,8.56979170e-03
6.0,150.0,50.0,570.0,MEAN,5.0,3.04293094e-01,4.19052872e-01,6.02812857e-01,5.88284352e-01,2.56774063e-01,8.27451555e-02,2.10810226e-02,3.10148385e-03
6.0,150.0,100.0,570.0,MEAN,5.0,8.23430342e-02,1.06500641e-01,1.60562158e-01,1.72523512e-01,7.56797845e-02,2.64568241e-02,8.13817175e-03,1.30418212e-03
6.0,150.0,200.0,570.0,MEAN,5.0,1.65307959e-02,1.89742283e-02,2.81066049e-02,3.82915970e-02,1.86122721e-02,7.51952079e-03,2.82203801e-03,4.80380089e-04
6.0,150.0,500.0,570.0,MEAN,5.0,7.58628642e-04,6.19855378e-04,7.34495110e-04,2.15686399e-03,1.63796898e-03,9.79824917e-04,4.94166193e-04,8.53002761e-05
6.0,150.0,5.0,800.0,MEAN,5.0,6.54022462e+00,1.05186525e+01,1.07019151e+01,7.49084922e+00,4.78541218e+00,1.58144126e+00,2.26288126e-01,2.24635337e-02
6.0,150.0,20.0,800.0,MEAN,5.0,1.05219231e+00,1.70000134e+00,2.24471463e+00,1.39939227e+00,7.05929373e-01,2.31077510e-01,4.65758298e-02,6.37410333e-03
6.0,150.0,50.0,800.0,MEAN,5.0,2.41046862e-01,3.75777457e-01,5.59815237e-01,3.52909067e-01,1.64711682e-01,5.68130168e-02,1.45468320e-02,2.30684469e-03
6.0,150.0,100.0,800.0,MEAN,5.0,6.52283288e-02,9.55023647e-02,1.49109531e-01,1.03496058e-01,4.85459648e-02,1.81653172e-02,5.61569611e-03,9.70034261e-04
6.0,150.0,200.0,800.0,MEAN,5.0,1.30949291e-02,1.70147676e-02,2.61018084e-02,2.29709523e-02,1.19391289e-02,5.16292052e-03,1.94733023e-03,3.57300671e-04
6.0,150.0,500.0,800.0,MEAN,5.0,6.00950389e-04,5.55843172e-04,6.82104818e-04,1.29389275e-03,1.05070046e-03,6.72750074e-04,3.40996388e-04,6.34452730e-05
6.5,5.0,5.0,200.0,MEAN,5.0,2.59256591e+00,3.20337662e+00,2.96844538e+00,4.01670401e+00,5.42933711e+00,2.82516137e+00,4.10798763e-01,4.32612445e-02
6.5,5.0,20.0,200.0,MEAN,5.0,4.88627939e-01,6.09842695e-01,7.43335226e-01,8.63871911e-01,9.10484050e-01,4.62124179e-01,9.31795490e-02,1.42035833e-02
6.5,5.0,50.0,200.0,MEAN,5.0,1.18449925e-01,1.43582940e-01,2.00634360e-01,2.29506584e-01,2.21121299e-01,1.17204428e-01,2.98613854e-02,5.39568182e-03
6.5,5.0,100.0,200.0,MEAN,5.0,3.27764406e-02,3.74390137e-02,5.52984558e-02,6.87229874e-02,6.61623036e-02,3.78987493e-02,1.16345082e-02,2.31159211e-03
6.5,5.0,200.0,200.0,MEAN,5.0,6.65915501e-03,6.76360785e-03,9.86655978e-03,1.54251162e-02,1.64009247e-02,1.08342813e-02,4.05360683e-03,8.59894198e-04
6.5,5.0,500.0,200.0,MEAN,5.0,3.07885182e-04,2.22893479e-04,2.60997136e-04,8.74968762e-04,1.45041656e-03,1.41676785e-03,7.11876950e-04,1.53626017e-04
6.5,5.0,5.0,360.0,MEAN,5.0,2.40283210e+00,3.13680713e+00,3.13001680e+00,3.68202057e+00,3.49669084e+00,1.41420210e+00,2.75642150e-01,3.35909669e-02
6.5,5.0,20.0,360.0,MEAN,5.0,4.52868293e-01,5.97169533e-01,7.83794698e-01,7.91891595e-01,5.86384889e-01,2.31327312e-01,6.25226109e-02,1.10286263e-02
6.5,5.0,50.0,360.0,MEAN,5.0,1.09781310e-01,1.40599138e-01,2.11554817e-01,2.10383429e-01,1.42410170e-01,5.86694798e-02,2.00367120e-02,4.18957363e-03
6.5,5.0,100.0,360.0,MEAN,5.0,3.03777364e-02,3.66609923e-02,5.83083312e-02,6.29967885e-02,4.26109332e-02,1.89711255e-02,7.80664680e-03,1.79487703e-03
6.5,5.0,200.0,360.0,MEAN,5.0,6.17181279e-03,6.62305307e-03,1.04035931e-02,1.41398507e-02,1.05627928e-02,5.42335864e-03,2.71993249e-03,6.67680226e-04
6.5,5.0,500.0,360.0,MEAN,5.0,2.85352977e-04,2.18261521e-04,2.75203117e-04,8.02063823e-04,9.34121093e-04,7.09197034e-04,4.77662814e-04,1.19285668e-04
6.5,5.0,5.0,570.0,MEAN,5.0,2.40283210e+00,3.13680713e+00,3.13001680e+00,3.68202057e+00,3.49669084e+00,1.41420210e+00,2.75642150e-01,3.35909669e-02
6.5,5.0,20.0,570.0,MEAN,5.0,4.52868293e-01,5.97169533e-01,7.83794698e-01,7.91891595e-01,5.86384889e-01,2.31327312e-01,6.25226109e-02,1.10286263e-02
6.5,5.0,50.0,570.0,MEAN,5.0,1.09781310e-01,1.40599138e-01,2.11554817e-01,2.10383429e-01,1.42410170e-01,5.86694798e-02,2.00367120e-02,4.18957363e-03
6.5,5.0,100.0,570.0,MEAN,5.0,3.03777364e-02,3.66609923e-02,5.83083312e-02,6.29967885e-02,4.26109332e-02,1.89711255e-02,7.80664680e-03,1.79487703e-03
6.5,5.0,200.0,570.0,MEAN,5.0,6.17181279e-03,6.62305307e-03,1.04035931e-02,1.41398507e-02,1.05627928e-02,5.42335864e-03,2.71993249e-03,6.67680226e-04
6.5,5.0,500.0,570.0,MEAN,5.0,2.85352977e-04,2.18261521e-04,2.75203117e-04,8.02063823e-04,9.34121093e-04,7.09197034e-04,4.77662814e-04,1.19285668e-04
6.5,5.0,5.0,800.0,MEAN,5.0,1.90341204e+00,2.81287037e+00,2.90675801e+00,2.20882714e+00,2.24300626e+00,9.70994462e-01,1.90205196e-01,2.49845388e-02
6.5,5.0,20.0,800.0,MEAN,5.0,3.58741236e-01,5.35500084e-01,7.27887950e-01,4.75052112e-01,3.76145630e-01,1.58829872e-01,4.31433489e-02,8.20295356e-03
6.5,5.0,50.0,800.0,MEAN,5.0,8.69636572e-02,1.26079524e-01,1.96464970e-01,1.26208048e-01,9.13511998e-02,4.02826017e-02,1.38262117e-02,3.11615220e-03
6.5,5.0,100.0,800.0,MEAN,5.0,2.40638324e-02,3.28750269e-02,5.41492967e-02,3.77914826e-02,2.73334402e-02,1.30256190e-02,5.38692933e-03,1.33500697e-03
6.5,5.0,200.0,800.0,MEAN,5.0,4.88902356e-03,5.93909315e-03,9.66152245e-03,8.48243116e-03,6.77566634e-03,3.72369070e-03,1.87687293e-03,4.96612158e-04
6.5,5.0,500.0,800.0,MEAN,5.0,2.26043380e-04,1.95721745e-04,2.55573345e-04,4.81154385e-04,5.99206380e-04,4.86936338e-04,3.29608331e-04,8.87231800e-05
6.5,20.0,5.0,200.0,MEAN,5.0,2.78221698e+00,3.44648698e+00,3.18734529e+00,4.32045910e+00,5.74033200e+00,2.97075309e+00,4.28269842e-01,4.43785918e-02
6.5,20.0,20.0,200.0,MEAN,5.0,5.24371991e-01,6.56124821e-01,7.98150457e-01,9.29200470e-01,9.62636988e-01,4.85939262e-01,9.71424314e-02,1.45704322e-02
6.5,20.0,50.0,200.0,MEAN,5.0,1.27114760e-01,1.54479723e-01,2.15429594e-01,2.46862554e-01,2.33787227e-01,1.23244434e-01,3.11313761e-02,5.53504099e-03
6.5,20.0,100.0,200.0,MEAN,5.0,3.51740988e-02,4.02803319e-02,5.93762898e-02,7.39200238e-02,6.99521102e-02,3.98518215e-02,1.21293183e-02,2.37129569e-03
6.5,20.0,200.0,200.0,MEAN,5.0,7.14628472e-03,7.27691096e-03,1.05941423e-02,1.65916093e-02,1.73403770e-02,1.13926146e-02,4.22600482e-03,8.82103464e-04
6.5,20.0,500.0,200.0,MEAN,5.0,3.30407562e-04,2.39809290e-04,2.80243658e-04,9.41136498e-04,1.53349708e-03,1.48977949e-03,7.42152742e-04,1.57593855e-04
6.5,20.0,5.0,360.0,MEAN,5.0,2.57860379e+00,3.37486541e+00,3.36083136e+00,3.96046590e+00,3.69698287e+00,1.48708152e+00,2.87365081e-01,3.44585512e-02
6.5,20.0,20.0,360.0,MEAN,5.0,4.85996459e-01,6.42489868e-01,8.41593503e-01,8.51776788e-01,6.19973281e-01,2.43248521e-01,6.51816682e-02,1.13134726e-02
6.5,20.0,50.0,360.0,MEAN,5.0,1.17812019e-01,1.51269475e-01,2.27155351e-01,2.26293249e-01,1.50567489e-01,6.16929496e-02,2.08888639e-02,4.29778155e-03
6.5,20.0,100.0,360.0,MEAN,5.0,3.25999249e-02,3.94432649e-02,6.26081202e-02,6.77607927e-02,4.50517067e-02,1.99487825e-02,8.13865981e-03,1.84123494e-03
6.5,20.0,200.0,360.0,MEAN,5.0,6.62329249e-03,7.12568921e-03,1.11707778e-02,1.52091482e-02,1.11678344e-02,5.70284572e-03,2.83560994e-03,6.84925009e-04
6.5,20.0,500.0,360.0,MEAN,5.0,3.06227083e-04,2.34825805e-04,2.95497221e-04,8.62718271e-04,9.87627971e-04,7.45744757e-04,4.97977589e-04,1.22366567e-04
6.5,20.0,5.0,570.0,MEAN,5.0,2.57860379e+00,3.37486541e+00,3.36083136e+00,3.96046590e+00,3.69698287e+00,1.48708152e+00,2.87365081e-01,3.44585512e-02
6.5,20.0,20.0,570.0,MEAN,5.0,4.85996459e-01,6.42489868e-01,8.41593503e-01,8.51776788e-01,6.19973281e-01,2.43248521e-01,6.51816682e-02,1.13134726e-02
6.5,20.0,50.0,570.0,MEAN,5.0,1.17812019e-01,1.51269475e-01,2.27155351e-01,2.26293249e-01,1.50567489e-01,6.16929496e-02,2.08888639e-02,4.29778155e-03
6.5,20.0,100.0,570.0,MEAN,5.0,3.25999249e-02,3.94432649e-02,6.26081202e-02,6.77607927e-02,4.50517067e-02,1.99487825e-02,8.13865981e-03,1.84123494e-03
6.5,20.0,200.0,570.0,MEAN,5.0,6.62329249e-03,7.12568921e-03,1.11707778e-02,1.52091482e-02,1.11678344e-02,5.70284572e-03,2.83560994e-03,6.84925009e-04
6.5,20.0,500.0,570.0,MEAN,5.0,3.06227083e-04,2.34825805e-04,2.95497221e-04,8.62718271e-04,9.87627971e-04,7.45744757e-04,4.97977589e-04,1.22366567e-04
6.5,20.0,5.0,800.0,MEAN,5.0,2.04265020e+00,3.02634447e+00,3.12110896e+00,2.37586521e+00,2.37148668e+00,1.02103364e+00,1.98294533e-01,2.56298372e-02
6.5,20.0,20.0,800.0,MEAN,5.0,3.84983832e-01,5.76140208e-01,7.81564064e-01,5.10976963e-01,3.97691421e-01,1.67015002e-01,4.49782152e-02,8.41481868e-03
