rup_mag,rup_hypo_depth,dist_rrup,site_vs30,result_type,damping,0.04,0.10,0.20,0.40,0.80,1.00,2.00,3.00,4.00,pga
7.0,50.0,30.0,250.0,MEAN,5.0,0.36263144911751877,0.4642503374124674,0.5782319303887191,0.553107489006738,0.22830228200602123,0.16632623930498341,0.04690548499796217,0.021466123858147463,9.264559683094014E-4,0.2345282447503065
7.0,50.0,30.0,600.0,MEAN,5.0,0.32692812895235857,0.39330651972489156,0.3819560148615475,0.39701177206785665,0.14256036392080296,0.10494476226924951,0.03320654036880074,0.015196851892443264,4.944216853823278E-4,0.211437481303092
7.0,50.0,30.0,900.0,MEAN,5.0,0.2395591477808207,0.2881984336553241,0.28772880331199724,0.29495761306836665,0.11203881236889893,0.08336058775689234,0.026376892592450074,0.012071288537090816,3.2529645380422487E-4,0.14260406517201066
7.0,50.0,30.0,1200.0,MEAN,5.0,0.2395591477808207,0.2881984336553241,0.28772880331199724,0.29495761306836665,0.11203881236889893,0.08336058775689234,0.026376892592450074,0.012071288537090816,3.2529645380422487E-4,0.14260406517201066
7.0,50.0,50.0,180.0,MEAN,5.0,0.25073302155216515,0.3220956016481983,0.4170313481944601,0.39357782950076275,0.16189235147317887,0.1171828384141448,0.03447693202924253,0.015778241994956574,5.29350017913035E-4,0.16825789598835322
7.0,50.0,50.0,250.0,MEAN,5.0,0.25073302155216515,0.3220956016481983,0.4170313481944601,0.39357782950076275,0.16189235147317887,0.1171828384141448,0.03447693202924253,0.015778241994956574,5.29350017913035E-4,0.16825789598835322
7.0,50.0,50.0,600.0,MEAN,5.0,0.22346604067947576,0.26790745228248913,0.26310475806202094,0.27231441184490207,0.09988152465985076,0.0739373725444404,0.024407798688600723,0.011170139905322271,2.824981833635538E-4,0.14996000764802989
7.0,50.0,50.0,900.0,MEAN,5.0,0.15820184145204924,0.18966395144848266,0.19207405363627394,0.19576300655689446,0.07801521092695624,0.0587305426133769,0.01938780364582184,0.008872757512617895,1.8586494074028807E-4,0.09682231312401979
7.0,50.0,50.0,1200.0,MEAN,5.0,0.15820184145204924,0.18966395144848266,0.19207405363627394,0.19576300655689446,0.07801521092695624,0.0587305426133769,0.01938780364582184,0.008872757512617895,1.8586494074028807E-4,0.09682231312401979
7.0,50.0,90.0,180.0,MEAN,5.0,0.12656181316327,0.16132833671464408,0.21564294849530052,0.200898710094722,0.09199276456543887,0.06835557603337865,0.022109040290648883,0.010118121522130317,2.359983099976101E-4,0.09036264654574042
7.0,50.0,90.0,250.0,MEAN,5.0,0.12656181316327,0.16132833671464408,0.21564294849530052,0.200898710094722,0.09199276456543887,0.06835557603337865,0.022109040290648883,0.010118121522130317,2.359983099976101E-4,0.09036264654574042
7.0,50.0,90.0,600.0,MEAN,5.0,0.11279833471367226,0.13418706573149383,0.1360489709881014,0.13900075151397132,0.05675609439765904,0.04312945273443454,0.01565200187054394,0.007163081477478572,1.259451999530234E-4,0.08053579350613924
7.0,50.0,90.0,900.0,MEAN,5.0,0.0798551055460952,0.09499716750348824,0.09931966849709559,0.0999256882722061,0.04433090795222376,0.03425894205516771,0.01243282701573031,0.005689837865191753,8.286353153523481E-5,0.051998275665900526
7.0,50.0,90.0,1200.0,MEAN,5.0,0.0798551055460952,0.09499716750348824,0.09931966849709559,0.0999256882722061,0.04433090795222376,0.03425894205516771,0.01243282701573031,0.005689837865191753,8.286353153523481E-5,0.051998275665900526
7.0,50.0,120.0,180.0,MEAN,5.0,0.08295064563674875,0.1051008413107143,0.14401662708208574,0.1328239953926846,0.06612098256546647,0.050144876175627,0.01746077957354395,0.00799086198558206,1.536504626804995E-4,0.062155332784727305
7.0,50.0,120.0,250.0,MEAN,5.0,0.08295064563674875,0.1051008413107143,0.14401662708208574,0.1328239953926846,0.06612098256546647,0.050144876175627,0.01746077957354395,0.00799086198558206,1.536504626804995E-4,0.062155332784727305
7.0,50.0,120.0,600.0,MEAN,5.0,0.07392984074255218,0.08741907211466311,0.09085997968591991,0.0919002176269148,0.04079417273607489,0.031639277911061726,0.012361285291151112,0.005657097056288285,8.199863060615167E-5,0.05539599865440334
7.0,50.0,120.0,900.0,MEAN,5.0,0.05233831909388051,0.06188796357834867,0.06633040291681183,0.06606577589483006,0.03186341018956092,0.025131971771044603,0.00981891792424328,0.004493591918385402,5.3949623452210086E-5,0.0357666608028136
7.0,50.0,120.0,1200.0,MEAN,5.0,0.05233831909388051,0.06188796357834867,0.06633040291681183,0.06606577589483006,0.03186341018956092,0.025131971771044603,0.00981891792424328,0.004493591918385402,5.3949623452210086E-5,0.0357666608028136
7.0,50.0,150.0,180.0,MEAN,5.0,0.05694940983275067,0.07171724295432716,0.10077142013149848,0.09199671845838162,0.04983606505928186,0.0385834642026647,0.014476127584774475,0.0066249469062011545,1.0927314893053949E-4,0.04480890864761905
7.0,50.0,150.0,250.0,MEAN,5.0,0.05694940983275067,0.07171724295432716,0.10077142013149848,0.09199671845838162,0.04983606505928186,0.0385834642026647,0.014476127584774475,0.0066249469062011545,1.0927314893053949E-4,0.04480890864761905
7.0,50.0,150.0,600.0,MEAN,5.0,0.050756214939602196,0.05965180445277762,0.06357661175365907,0.06365204135210746,0.030746987834031562,0.024344520114159923,0.010248313497848027,0.004690103234013847,5.831579298891026E-5,0.03993598186893977
7.0,50.0,150.0,900.0,MEAN,5.0,0.03593264839778658,0.042230243493250885,0.04641275827138903,0.04575855866074907,0.02401578018967451,0.019337539687490406,0.008140524769646643,0.0037254814225488593,3.8367897729656896E-5,0.02578483558433229
7.0,50.0,150.0,1200.0,MEAN,5.0,0.03593264839778658,0.042230243493250885,0.04641275827138903,0.04575855866074907,0.02401578018967451,0.019337539687490406,0.008140524769646643,0.0037254814225488593,3.8367897729656896E-5,0.02578483558433229
7.0,50.0,200.0,180.0,MEAN,5.0,0.03247360129889564,0.040477460821556066,0.05932466490378345,0.05323976884921457,0.03323715807367691,0.02664023549065428,0.011329143734917366,0.005184741243610578,6.997748658205262E-5,0.027734350474799246
7.0,50.0,200.0,250.0,MEAN,5.0,0.03247360129889564,0.040477460821556066,0.05932466490378345,0.05323976884921457,0.03323715807367691,0.02664023549065428,0.011329143734917366,0.005184741243610578,6.997748658205262E-5,0.027734350474799246
7.0,50.0,200.0,600.0,MEAN,5.0,0.02894212762222196,0.03366768545759809,0.037427885635451526,0.036836313568074854,0.020506083169156485,0.01680885224151023,0.008020419547816715,0.0036705157065366804,3.7344879884419E-5,0.02471826587919492
7.0,50.0,200.0,900.0,MEAN,5.0,0.02048945724125975,0.023834895989677717,0.027323434840130938,0.026481108530774455,0.016016840042996604,0.013351745928740093,0.006370845701165371,0.0029155942617010303,2.4570437246805322E-5,0.01595945289930523
7.0,50.0,200.0,1200.0,MEAN,5.0,0.02048945724125975,0.023834895989677717,0.027323434840130938,0.026481108530774455,0.016016840042996604,0.013351745928740093,0.006370845701165371,0.0029155942617010303,2.4570437246805322E-5,0.01595945289930523
7.0,100.0,0.0,180.0,MEAN,5.0,1.2107688548061664,1.4111870882066055,1.1136070696746565,1.21797551969752,0.5694901971910448,0.4569604836826806,0.08839567036075426,0.03169282800062158,0.0018813713837848435,0.5312811585147378
7.0,100.0,0.0,250.0,MEAN,5.0,1.2107688548061664,1.4111870882066055,1.1136070696746565,1.21797551969752,0.5694901971910448,0.4569604836826806,0.08839567036075426,0.03169282800062158,0.0018813713837848435,0.5312811585147378
7.0,100.0,0.0,600.0,MEAN,5.0,1.2107688548061664,1.4111870882066055,1.1136070696746565,1.21797551969752,0.39644265571752296,0.28832257331680916,0.0625793421897059,0.022436803978251617,0.0010040313217458132,0.5312811585147378
7.0,100.0,0.0,900.0,MEAN,5.0,1.2107688548061664,1.4111870882066055,1.1136070696746565,1.21797551969752,0.3293828399254578,0.22902276069390307,0.04970853841175582,0.01782218689689933,6.605855651734222E-4,0.5312811585147378
7.0,100.0,0.0,1200.0,MEAN,5.0,1.2107688548061664,1.4111870882066055,1.1136070696746565,1.21797551969752,0.3293828399254578,0.22902276069390307,0.04970853841175582,0.01782218689689933,6.605855651734222E-4,0.5312811585147378
7.0,100.0,10.0,180.0,MEAN,5.0,1.1434264715763442,1.3354851662234593,1.0649100954855615,1.160747651691112,0.5356584974643155,0.4275709317846074,0.08310564036733227,0.029796173899629668,0.001681691635843897,0.5049659463403818
7.0,100.0,10.0,250.0,MEAN,5.0,1.1434264715763442,1.3354851662234593,1.0649100954855615,1.160747651691112,0.5356584974643155,0.4275709317846074,0.08310564036733227,0.029796173899629668,0.001681691635843897,0.5049659463403818
7.0,100.0,10.0,600.0,MEAN,5.0,1.1387110047103195,1.3266840537509532,1.0474483331258564,1.1455027357281762,0.3712786570281455,0.26977901969573803,0.058834287756597096,0.021094075703019508,8.974682460134206E-4,0.5028834773337332
7.0,100.0,10.0,900.0,MEAN,5.0,1.1246809625760368,1.3103379983461914,1.0356840039377349,1.1320119570837863,0.30779223197400174,0.21429309248056255,0.04673373593495818,0.016755619916319835,5.904741771273809E-4,0.4950481172931686
7.0,100.0,10.0,1200.0,MEAN,5.0,1.1246809625760368,1.3103379983461914,1.0356840039377349,1.1320119570837863,0.30779223197400174,0.21429309248056255,0.04673373593495818,0.016755619916319835,5.904741771273809E-4,0.4950481172931686
7.0,100.0,30.0,180.0,MEAN,5.0,0.9200553487396563,1.100152754283652,0.9720301843658091,1.0250546553032092,0.40319521680134673,0.30301265594419663,0.060704883625557336,0.021764747387409505,9.500224633446428E-4,0.4290553681152598
7.0,100.0,30.0,250.0,MEAN,5.0,0.9200553487396563,1.100152754283652,0.9720301843658091,1.0250546553032092,0.40319521680134673,0.30301265594419663,0.060704883625557336,0.021764747387409505,9.500224633446428E-4,0.4290553681152598
7.0,100.0,30.0,600.0,MEAN,5.0,0.8774323769710781,1.0197471785295036,0.8040111581917906,0.8807295066954116,0.26705815335740074,0.1911880607384408,0.042975766454243024,0.015408261161102239,5.069984149760079E-4,0.40917872170764447
7.0,100.0,30.0,900.0,MEAN,5.0,0.7610492449718453,0.8844873299080793,0.7062481764140969,0.7687508519902719,0.21630859132506242,0.15186607478672437,0.03413686470352184,0.012239216888269051,3.3357110206144074E-4,0.34168971456159525
7.0,100.0,30.0,1200.0,MEAN,5.0,0.7610492449718453,0.8844873299080793,0.7062481764140969,0.7687508519902719,0.21630859132506242,0.15186607478672437,0.03413686470352184,0.012239216888269051,3.3357110206144074E-4,0.34168971456159525
7.0,100.0,50.0,180.0,MEAN,5.0,0.6877313432808468,0.8348782945764637,0.7993696655431592,0.8209467192065147,0.2948831712200271,0.21348335203948646,0.044619902058199525,0.015997739205595097,5.42815228344802E-4,0.3380058321877167
7.0,100.0,50.0,250.0,MEAN,5.0,0.6877313432808468,0.8348782945764637,0.7993696655431592,0.8209467192065147,0.2948831712200271,0.21348335203948646,0.044619902058199525,0.015997739205595097,5.42815228344802E-4,0.3380058321877167
7.0,100.0,50.0,600.0,MEAN,5.0,0.6358680397770613,0.7364448965528348,0.58413487877804,0.6388168844219031,0.18907485189986356,0.13469888889356477,0.03158847156173548,0.011325532030277894,2.896841611794782E-4,0.31251608356411437
7.0,100.0,50.0,900.0,MEAN,5.0,0.5025873280380608,0.5820828374005459,0.471457666231588,0.5102189989715838,0.15062066457803674,0.10699513063414734,0.025091614853271507,0.008996189864923947,1.9059283429703663E-4,0.23199330604379614
7.0,100.0,50.0,1200.0,MEAN,5.0,0.5025873280380608,0.5820828374005459,0.471457666231588,0.5102189989715838,0.15062066457803674,0.10699513063414734,0.025091614853271507,0.008996189864923947,1.9059283429703663E-4,0.23199330604379614
7.0,100.0,90.0,180.0,MEAN,5.0,0.39191373411905456,0.48076364648215203,0.5069928845529852,0.5036762691420889,0.17581465721363898,0.12452998834711795,0.028613428002607973,0.010258878613555268,2.420014587614232E-4,0.2099685727184401
7.0,100.0,90.0,250.0,MEAN,5.0,0.39191373411905456,0.48076364648215203,0.5069928845529852,0.5036762691420889,0.17581465721363898,0.12452998834711795,0.028613428002607973,0.010258878613555268,2.420014587614232E-4,0.2099685727184401
7.0,100.0,90.0,600.0,MEAN,5.0,0.3515349700278201,0.4039954766426525,0.32815293402824364,0.355696040662248,0.1092011642721894,0.07857311075564696,0.02025675573122536,0.0072627298669750455,1.2914889989228926E-4,0.18833556849768063
7.0,100.0,90.0,900.0,MEAN,5.0,0.25368961421839065,0.2915483959030829,0.243786280520778,0.2604372784138562,0.08558780701578017,0.06241284036332852,0.016090513021225213,0.005768991394513603,8.49713521671114E-5,0.12459165135682221
7.0,100.0,90.0,1200.0,MEAN,5.0,0.25368961421839065,0.2915483959030829,0.243786280520778,0.2604372784138562,0.08558780701578017,0.06241284036332852,0.016090513021225213,0.005768991394513603,8.49713521671114E-5,0.12459165135682221
7.0,100.0,120.0,180.0,MEAN,5.0,0.2635237552670447,0.32255679298099205,0.3534977349477998,0.34618045135594133,0.12765698148131496,0.0913537886473115,0.022597668312555438,0.008102025949032074,1.5755890840245894E-4,0.14892869913685217
7.0,100.0,120.0,250.0,MEAN,5.0,0.2635237552670447,0.32255679298099205,0.3534977349477998,0.34618045135594133,0.12765698148131496,0.0913537886473115,0.022597668312555438,0.008102025949032074,1.5755890840245894E-4,0.14892869913685217
7.0,100.0,120.0,600.0,MEAN,5.0,0.23486579410228106,0.26829105452465346,0.22302145014178765,0.23952041740454064,0.07875958207908607,0.057640343893112504,0.015997924018784655,0.0057357951155881486,8.408445053411078E-5,0.13273284282075778
7.0,100.0,120.0,900.0,MEAN,5.0,0.16627224883074287,0.1899355210387034,0.16281208402348835,0.17218786448064016,0.06151733695840045,0.04578535261351656,0.012707602745094387,0.004556104008905291,5.5321953683467336E-5,0.08569952129901448
7.0,100.0,120.0,1200.0,MEAN,5.0,0.16627224883074287,0.1899355210387034,0.16281208402348835,0.17218786448064016,0.06151733695840045,0.04578535261351656,0.012707602745094387,0.004556104008905291,5.5321953683467336E-5,0.08569952129901448
7.0,100.0,150.0,180.0,MEAN,5.0,0.18092110343647275,0.22010179557362095,0.24734969486303807,0.23977192844586004,0.09621638075440588,0.07029124215415947,0.01873494412051457,0.006717109098098344,1.120527576867504E-4,0.10736540495639835
7.0,100.0,150.0,250.0,MEAN,5.0,0.18092110343647275,0.22010179557362095,0.24734969486303807,0.23977192844586004,0.09621638075440588,0.07029124215415947,0.01873494412051457,0.006717109098098344,1.120527576867504E-4,0.10736540495639835
7.0,100.0,150.0,600.0,MEAN,5.0,0.16124610316594853,0.1830726995127841,0.1560527329789804,0.165896925023633,0.059361907585825276,0.04435077548980268,0.013263324710790681,0.004755349069247064,5.979918658014287E-5,0.09568951789049956
7.0,100.0,150.0,900.0,MEAN,5.0,0.11415349898470313,0.12960554585589948,0.11392299107424815,0.11926096970463415,0.046366249985731474,0.0352290732034679,0.010535433304097305,0.003777308031672772,3.934387165857287E-5,0.06178234190028837
7.0,100.0,150.0,1200.0,MEAN,5.0,0.11415349898470313,0.12960554585589948,0.11392299107424815,0.11926096970463415,0.046366249985731474,0.0352290732034679,0.010535433304097305,0.003777308031672772,3.934387165857287E-5,0.06178234190028837
7.0,100.0,200.0,180.0,MEAN,5.0,0.10316454194708025,0.12422621729559705,0.14561606597043608,0.1387593194724976,0.06416957383387271,0.0485331030433521,0.014662130708919224,0.005256868178995319,7.175752162583782E-5,0.06645352140455943
7.0,100.0,200.0,250.0,MEAN,5.0,0.10316454194708025,0.12422621729559705,0.14561606597043608,0.1387593194724976,0.06416957383387271,0.0485331030433521,0.014662130708919224,0.005256868178995319,7.175752162583782E-5,0.06645352140455943
7.0,100.0,200.0,600.0,MEAN,5.0,0.09194549479247338,0.10332686696760564,0.0918690644551498,0.09600683686396211,0.039590226548546555,0.03062231781561703,0.010379993625468582,0.0037215776663828545,3.8294831049387804E-5,0.05922676329410451
7.0,100.0,200.0,900.0,MEAN,5.0,0.06509242543144526,0.07314981988333709,0.06706706387086009,0.06901796679498208,0.030923034919113315,0.02432417165364499,0.008245122012967747,0.002956154218127204,2.5195441680040505E-5,0.0382400101928731
7.0,100.0,200.0,1200.0,MEAN,5.0,0.06509242543144526,0.07314981988333709,0.06706706387086009,0.06901796679498208,0.030923034919113315,0.02432417165364499,0.008245122012967747,0.002956154218127204,2.5195441680040505E-5,0.0382400101928731
7.0,150.0,0.0,180.0,MEAN,5.0,1.2107688548061664,1.4111870882066055,1.1136070696746565,1.21797551969752,0.5694901971910448,0.4569604836826806,0.08839567036075426,0.03169282800062158,0.0018813713837848435,0.5312811585147378
7.0,150.0,0.0,250.0,MEAN,5.0,1.2107688548061664,1.4111870882066055,1.1136070696746565,1.21797551969752,0.5694901971910448,0.4569604836826806,0.08839567036075426,0.03169282800062158,0.0018813713837848435,0.5312811585147378
7.0,150.0,0.0,600.0,MEAN,5.0,1.2107688548061664,1.4111870882066055,1.1136070696746565,1.21797551969752,0.39644265571752296,0.28832257331680916,0.0625793421897059,0.022436803978251617,0.0010040313217458132,0.5312811585147378
7.0,150.0,0.0,900.0,MEAN,5.0,1.2107688548061664,1.4111870882066055,1.1136070696746565,1.21797551969752,0.3293828399254578,0.22902276069390307,0.04970853841175582,0.01782218689689933,6.605855651734222E-4,0.5312811585147378
7.0,150.0,0.0,1200.0,MEAN,5.0,1.2107688548061664,1.4111870882066055,1.1136070696746565,1.21797551969752,0.3293828399254578,0.22902276069390307,0.04970853841175582,0.01782218689689933,6.605855651734222E-4,0.5312811585147378
7.0,150.0,10.0,180.0,MEAN,5.0,1.1434264715763442,1.3354851662234593,1.0649100954855615,1.160747651691112,0.5356584974643155,0.4275709317846074,0.08310564036733227,0.029796173899629668,0.001681691635843897,0.5049659463403818
7.0,150.0,10.0,250.0,MEAN,5.0,1.1434264715763442,1.3354851662234593,1.0649100954855615,1.160747651691112,0.5356584974643155,0.4275709317846074,0.08310564036733227,0.029796173899629668,0.001681691635843897,0.5049659463403818
7.0,150.0,10.0,600.0,MEAN,5.0,1.1387110047103195,1.3266840537509532,1.0474483331258564,1.1455027357281762,0.3712786570281455,0.26977901969573803,0.058834287756597096,0.021094075703019508,8.974682460134206E-4,0.5028834773337332
7.0,150.0,10.0,900.0,MEAN,5.0,1.1246809625760368,1.3103379983461914,1.0356840039377349,1.1320119570837863,0.30779223197400174,0.21429309248056255,0.04673373593495818,0.016755619916319835,5.904741771273809E-4,0.4950481172931686
7.0,150.0,10.0,1200.0,MEAN,5.0,1.1246809625760368,1.3103379983461914,1.0356840039377349,1.1320119570837863,0.30779223197400174,0.21429309248056255,0.04673373593495818,0.016755619916319835,5.904741771273809E-4,0.4950481172931686
7.0,150.0,30.0,180.0,MEAN,5.0,0.9200553487396563,1.100152754283652,0.9720301843658091,1.0250546553032092,0.40319521680134673,0.30301265594419663,0.060704883625557336,0.021764747387409505,9.500224633446428E-4,0.4290553681152598
7.0,150.0,30.0,250.0,MEAN,5.0,0.9200553487396563,1.100152754283652,0.9720301843658091,1.0250546553032092,0.40319521680134673,0.30301265594419663,0.060704883625557336,0.021764747387409505,9.500224633446428E-4,0.4290553681152598
7.0,150.0,30.0,600.0,MEAN,5.0,0.8774323769710781,1.0197471785295036,0.8040111581917906,0.8807295066954116,0.26705815335740074,0.1911880607384408,0.042975766454243024,0.015408261161102239,5.069984149760079E-4,0.40917872170764447
7.0,150.0,30.0,900.0,MEAN,5.0,0.7610492449718453,0.8844873299080793,0.7062481764140969,0.7687508519902719,0.21630859132506242,0.15186607478672437,0.03413686470352184,0.012239216888269051,3.3357110206144074E-4,0.34168971456159525
7.0,150.0,30.0,1200.0,MEAN,5.0,0.7610492449718453,0.8844873299080793,0.7062481764140969,0.7687508519902719,0.21630859132506242,0.15186607478672437,0.03413686470352184,0.012239216888269051,3.3357110206144074E-4,0.34168971456159525
7.0,150.0,50.0,180.0,MEAN,5.0,0.6877313432808468,0.8348782945764637,0.7993696655431592,0.8209467192065147,0.2948831712200271,0.21348335203948646,0.044619902058199525,0.015997739205595097,5.42815228344802E-4,0.3380058321877167
7.0,150.0,50.0,250.0,MEAN,5.0,0.6877313432808468,0.8348782945764637,0.7993696655431592,0.8209467192065147,0.2948831712200271,0.21348335203948646,0.044619902058199525,0.015997739205595097,5.42815228344802E-4,0.3380058321877167
7.0,150.0,50.0,600.0,MEAN,5.0,0.6358680397770613,0.7364448965528348,0.58413487877804,0.6388168844219031,0.18907485189986356,0.13469888889356477,0.03158847156173548,0.011325532030277894,2.896841611794782E-4,0.31251608356411437
7.0,150.0,50.0,900.0,MEAN,5.0,0.5025873280380608,0.5820828374005459,0.471457666231588,0.5102189989715838,0.15062066457803674,0.10699513063414734,0.025091614853271507,0.008996189864923947,1.9059283429703663E-4,0.23199330604379614
7.0,150.0,50.0,1200.0,MEAN,5.0,0.5025873280380608,0.5820828374005459,0.471457666231588,0.5102189989715838,0.15062066457803674,0.10699513063414734,0.025091614853271507,0.008996189864923947,1.9059283429703663E-4,0.23199330604379614
7.0,150.0,90.0,180.0,MEAN,5.0,0.39191373411905456,0.48076364648215203,0.5069928845529852,0.5036762691420889,0.17581465721363898,0.12452998834711795,0.028613428002607973,0.010258878613555268,2.420014587614232E-4,0.2099685727184401
7.0,150.0,90.0,250.0,MEAN,5.0,0.39191373411905456,0.48076364648215203,0.5069928845529852,0.5036762691420889,0.17581465721363898,0.12452998834711795,0.028613428002607973,0.010258878613555268,2.420014587614232E-4,0.2099685727184401
7.0,150.0,90.0,600.0,MEAN,5.0,0.3515349700278201,0.4039954766426525,0.32815293402824364,0.355696040662248,0.1092011642721894,0.07857311075564696,0.02025675573122536,0.0072627298669750455,1.2914889989228926E-4,0.18833556849768063
7.0,150.0,90.0,900.0,MEAN,5.0,0.25368961421839065,0.2915483959030829,0.243786280520778,0.2604372784138562,0.08558780701578017,0.06241284036332852,0.016090513021225213,0.005768991394513603,8.49713521671114E-5,0.12459165135682221
7.0,150.0,90.0,1200.0,MEAN,5.0,0.25368961421839065,0.2915483959030829,0.243786280520778,0.2604372784138562,0.08558780701578017,0.06241284036332852,0.016090513021225213,0.005768991394513603,8.49713521671114E-5,0.12459165135682221
7.0,150.0,120.0,180.0,MEAN,5.0,0.2635237552670447,0.32255679298099205,0.3534977349477998,0.34618045135594133,0.12765698148131496,0.0913537886473115,0.022597668312555438,0.008102025949032074,1.5755890840245894E-4,0.14892869913685217
7.0,150.0,120.0,250.0,MEAN,5.0,0.2635237552670447,0.32255679298099205,0.3534977349477998,0.34618045135594133,0.12765698148131496,0.0913537886473115,0.022597668312555438,0.008102025949032074,1.5755890840245894E-4,0.14892869913685217
7.0,150.0,120.0,600.0,MEAN,5.0,0.23486579410228106,0.26829105452465346,0.22302145014178765,0.23952041740454064,0.07875958207908607,0.057640343893112504,0.015997924018784655,0.0057357951155881486,8.408445053411078E-5,0.13273284282075778
7.0,150.0,120.0,900.0,MEAN,5.0,0.16627224883074287,0.1899355210387034,0.16281208402348835,0.17218786448064016,0.06151733695840045,0.04578535261351656,0.012707602745094387,0.004556104008905291,5.5321953683467336E-5,0.08569952129901448
7.0,150.0,120.0,1200.0,MEAN,5.0,0.16627224883074287,0.1899355210387034,0.16281208402348835,0.17218786448064016,0.06151733695840045,0.04578535261351656,0.012707602745094387,0.004556104008905291,5.5321953683467336E-5,0.08569952129901448
7.0,150.0,150.0,180.0,MEAN,5.0,0.18092110343647275,0.22010179557362095,0.24734969486303807,0.23977192844586004,0.09621638075440588,0.07029124215415947,0.01873494412051457,0.006717109098098344,1.120527576867504E-4,0.10736540495639835
7.0,150.0,150.0,250.0,MEAN,5.0,0.18092110343647275,0.22010179557362095,0.24734969486303807,0.23977192844586004,0.09621638075440588,0.07029124215415947,0.01873494412051457,0.006717109098098344,1.120527576867504E-4,0.10736540495639835
7.0,150.0,150.0,600.0,MEAN,5.0,0.16124610316594853,0.1830726995127841,0.1560527329789804,0.165896925023633,0.059361907585825276,0.04435077548980268,0.013263324710790681,0.004755349069247064,5.979918658014287E-5,0.09568951789049956
7.0,150.0,150.0,900.0,MEAN,5.0,0.11415349898470313,0.12960554585589948,0.11392299107424815,0.11926096970463415,0.046366249985731474,0.0352290732034679,0.010535433304097305,0.003777308031672772,3.934387165857287E-5,0.06178234190028837
7.0,150.0,150.0,1200.0,MEAN,5.0,0.11415349898470313,0.12960554585589948,0.11392299107424815,0.11926096970463415,0.046366249985731474,0.0352290732034679,0.010535433304097305,0.003777308031672772,3.934387165857287E-5,0.06178234190028837
7.0,150.0,200.0,180.0,MEAN,5.0,0.10316454194708025,0.12422621729559705,0.14561606597043608,0.1387593194724976,0.06416957383387271,0.0485331030433521,0.014662130708919224,0.005256868178995319,7.175752162583782E-5,0.06645352140455943
7.0,150.0,200.0,250.0,MEAN,5.0,0.10316454194708025,0.12422621729559705,0.14561606597043608,0.1387593194724976,0.06416957383387271,0.0485331030433521,0.014662130708919224,0.005256868178995319,7.175752162583782E-5,0.06645352140455943
7.0,150.0,200.0,600.0,MEAN,5.0,0.09194549479247338,0.10332686696760564,0.0918690644551498,0.09600683686396211,0.039590226548546555,0.03062231781561703,0.010379993625468582,0.0037215776663828545,3.8294831049387804E-5,0.05922676329410451
7.0,150.0,200.0,900.0,MEAN,5.0,0.06509242543144526,0.07314981988333709,0.06706706387086009,0.06901796679498208,0.030923034919113315,0.02432417165364499,0.008245122012967747,0.002956154218127204,2.5195441680040505E-5,0.0382400101928731
7.0,150.0,200.0,1200.0,MEAN,5.0,0.06509242543144526,0.07314981988333709,0.06706706387086009,0.06901796679498208,0.030923034919113315,0.02432417165364499,0.008245122012967747,0.002956154218127204,2.5195441680040505E-5,0.0382400101928731
7.0,200.0,0.0,180.0,MEAN,5.0,1.2107688548061664,1.4111870882066055,1.1136070696746565,1.21797551969752,0.5694901971910448,0.4569604836826806,0.08839567036075426,0.03169282800062158,0.0018813713837848435,0.5312811585147378
7.0,200.0,0.0,250.0,MEAN,5.0,1.2107688548061664,1.4111870882066055,1.1136070696746565,1.21797551969752,0.5694901971910448,0.4569604836826806,0.08839567036075426,0.03169282800062158,0.0018813713837848435,0.5312811585147378
7.0,200.0,0.0,600.0,MEAN,5.0,1.2107688548061664,1.4111870882066055,1.1136070696746565,1.21797551969752,0.39644265571752296,0.28832257331680916,0.0625793421897059,0.022436803978251617,0.0010040313217458132,0.5312811585147378
7.0,200.0,0.0,900.0,MEAN,5.0,1.2107688548061664,1.4111870882066055,1.1136070696746565,1.21797551969752,0.3293828399254578,0.22902276069390307,0.04970853841175582,0.01782218689689933,6.605855651734222E-4,0.5312811585147378
7.0,200.0,0.0,1200.0,MEAN,5.0,1.2107688548061664,1.4111870882066055,1.1136070696746565,1.21797551969752,0.3293828399254578,0.22902276069390307,0.04970853841175582,0.01782218689689933,6.605855651734222E-4,0.5312811585147378
7.0,200.0,10.0,180.0,MEAN,5.0,1.1434264715763442,1.3354851662234593,1.0649100954855615,1.160747651691112,0.5356584974643155,0.4275709317846074,0.08310564036733227,0.029796173899629668,0.001681691635843897,0.5049659463403818
7.0,200.0,10.0,250.0,MEAN,5.0,1.1434264715763442,1.3354851662234593,1.0649100954855615,1.160747651691112,0.5356584974643155,0.4275709317846074,0.08310564036733227,0.029796173899629668,0.001681691635843897,0.5049659463403818
7.0,200.0,10.0,600.0,MEAN,5.0,1.1387110047103195,1.3266840537509532,1.0474483331258564,1.1455027357281762,0.3712786570281455,0.26977901969573803,0.058834287756597096,0.021094075703019508,8.974682460134206E-4,0.5028834773337332
7.0,200.0,10.0,900.0,MEAN,5.0,1.1246809625760368,1.3103379983461914,1.0356840039377349,1.1320119570837863,0.30779223197400174,0.21429309248056255,0.04673373593495818,0.016755619916319835,5.904741771273809E-4,0.4950481172931686
